com.samsung.health.sleep_stage,6156001,6
start_time,sleep_id,custom,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
2020-11-09 02:37:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.823,2020-11-09 06:03:55.823,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-09 02:38:00.000,1188e556-635b-483d-b13c-869db303e216,
2020-11-08 23:34:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.820,2020-11-09 06:03:55.820,40003,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-08 23:36:00.000,eb2bf685-a6db-4650-9f19-36fb0fd0502a,
2020-11-29 23:55:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.607,2020-11-30 07:42:23.607,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 00:29:00.000,48d2fa62-6f69-4603-b231-21f61debba17,
2020-12-02 01:39:00.000,2b178c3c-7d86-8da0-75f3-0d35a461c291,,2020-12-02 07:53:34.517,2020-12-02 07:53:34.517,40003,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-02 01:40:00.000,5fdf3040-9f0c-4088-a554-b6c9ab9b5e97,
2020-11-29 03:53:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.560,2020-11-29 07:57:32.560,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 03:54:00.000,4a533cff-2fed-4190-bc9e-25f5669e5395,
2020-11-29 04:55:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.561,2020-11-29 07:57:32.561,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 05:02:00.000,0c5fb253-630f-4927-b509-fb3c022ed5b7,
2020-11-30 03:42:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.610,2020-11-30 07:42:23.610,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 03:45:00.000,2c92147a-87c4-4629-b8d1-ca49a8d80011,
2020-11-04 00:07:00.000,97ac379d-d9c1-9334-0c09-2c2ff84a302a,,2020-11-07 08:33:38.734,2020-11-07 08:33:38.734,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-04 00:25:00.000,d5217640-2a9c-4ef3-9fd4-98653c8df96d,
2020-12-01 05:26:00.000,d574ca46-8da6-1641-5df6-abdd78879563,,2020-12-01 07:21:36.667,2020-12-01 07:21:36.667,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 05:28:00.000,b18902e7-62d1-4832-9162-72063bfc06c0,
2020-12-01 04:34:00.000,d574ca46-8da6-1641-5df6-abdd78879563,,2020-12-01 07:21:36.666,2020-12-01 07:21:36.666,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 04:35:00.000,01bd6c52-a33e-4014-bac0-f0f15b827172,
2020-12-02 01:07:00.000,2b178c3c-7d86-8da0-75f3-0d35a461c291,,2020-12-02 07:53:34.516,2020-12-02 07:53:34.516,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-02 01:08:00.000,f733a817-38f9-40ff-bd33-f4ac146d51fa,
2020-12-01 03:01:00.000,dd5f7701-16a0-c54b-365e-fa7dbace06ef,,2020-12-01 03:37:20.449,2020-12-01 03:37:20.449,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 03:09:00.000,c5d7353c-aecf-4557-b2ff-0c41d3904da7,
2020-11-30 05:30:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.612,2020-11-30 07:42:23.612,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 05:31:00.000,65719cfa-f921-4aec-af9f-92ffd4cfb4e5,
2020-11-30 04:55:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.611,2020-11-30 07:42:23.611,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 05:02:00.000,dde91755-5fd5-4d51-ac5f-1a7660d36570,
2020-11-04 23:00:00.000,efb65fea-c584-7790-3573-fb4d256fef2a,,2020-11-07 08:33:38.737,2020-11-07 08:33:38.737,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-04 23:14:00.000,53e0bd86-3809-472a-83d8-ef0b640feba0,
2020-12-02 05:41:00.000,2b178c3c-7d86-8da0-75f3-0d35a461c291,,2020-12-02 07:53:34.530,2020-12-02 07:53:34.530,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-02 05:42:00.000,b6d103ad-068c-4e68-bdc0-91d699d8bd5b,
2020-12-01 02:54:00.000,dd5f7701-16a0-c54b-365e-fa7dbace06ef,,2020-12-01 03:37:20.449,2020-12-01 03:37:20.449,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 03:00:00.000,55f96bd7-dd53-4f17-a6b6-6d4b0e4886c4,
2020-11-30 06:17:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.613,2020-11-30 07:42:23.613,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 06:18:00.000,f2895780-e901-4dc3-8f0f-929a94767214,
2020-11-29 01:59:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.559,2020-11-29 07:57:32.559,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 02:00:00.000,f133718f-864a-4d31-ba7c-55e15b0e516e,
2020-11-03 22:48:00.000,97ac379d-d9c1-9334-0c09-2c2ff84a302a,,2020-11-07 08:33:38.733,2020-11-07 08:33:38.733,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-03 22:50:00.000,fec1a85f-c9c5-4db7-b80f-1a34e149029b,
2020-11-11 05:27:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.626,2020-11-11 06:14:05.626,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 05:31:00.000,bed56ca7-aa95-4c8b-a9de-354ebb8c573f,
2020-11-04 00:50:00.000,97ac379d-d9c1-9334-0c09-2c2ff84a302a,,2020-11-07 08:33:38.735,2020-11-07 08:33:38.735,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-04 00:51:00.000,0c139ba0-a6e2-4a6f-af7e-41be41fd9a92,
2020-12-01 05:15:00.000,d574ca46-8da6-1641-5df6-abdd78879563,,2020-12-01 07:21:36.667,2020-12-01 07:21:36.667,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 05:17:00.000,372f7ac8-1b3b-4574-be4d-33c259e8bac2,
2020-12-03 04:02:00.000,32670f6e-74e8-1857-9bef-a17b7de4f0ee,,2020-12-03 04:50:45.938,2020-12-03 04:50:45.938,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-03 04:09:00.000,329e7b78-418d-418b-b3c2-4ff4bb76c1e5,
2020-12-02 04:18:00.000,2b178c3c-7d86-8da0-75f3-0d35a461c291,,2020-12-02 07:53:34.525,2020-12-02 07:53:34.525,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-02 04:19:00.000,1374dd26-5c00-45b5-8f49-71a78fe541e4,
2020-11-11 04:28:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.625,2020-11-11 06:14:05.625,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 04:33:00.000,167fe72e-663c-49b7-86c1-9d9f1ddd1a08,
2020-11-30 05:25:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.612,2020-11-30 07:42:23.612,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 05:30:00.000,84cf917a-e3bf-4427-9f86-ff78dff6d248,
2020-11-30 04:44:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.611,2020-11-30 07:42:23.611,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 04:50:00.000,5914a3d5-bb0a-4b9c-9b9f-df1d00369104,
2020-11-29 04:52:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.561,2020-11-29 07:57:32.561,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 04:54:00.000,accc7212-d6fc-46ba-8042-1d2e988467c3,
2020-11-11 02:37:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.624,2020-11-11 06:14:05.624,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 03:12:00.000,d8cafaf0-a05e-4282-a17f-fe3aeec61861,
2020-11-08 22:57:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.820,2020-11-09 06:03:55.820,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-08 23:02:00.000,539631c9-47c3-436a-ab8b-e751ea7a07ba,
2020-11-30 23:39:00.000,dd5f7701-16a0-c54b-365e-fa7dbace06ef,,2020-12-01 03:37:20.446,2020-12-01 03:37:20.446,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 23:41:00.000,e9136a75-3a28-45c0-b606-d7a8ce538ffa,
2020-11-09 01:38:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.822,2020-11-09 06:03:55.822,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-09 01:46:00.000,5f2ee6d5-b684-40b0-816a-fa3e67c9d31e,
2020-12-01 00:14:00.000,dd5f7701-16a0-c54b-365e-fa7dbace06ef,,2020-12-01 03:37:20.447,2020-12-01 03:37:20.447,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 00:15:00.000,79071f06-77d0-4df1-b81e-31397540a8d1,
2020-11-11 02:06:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.624,2020-11-11 06:14:05.624,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 02:07:00.000,e18af7b9-ad49-458a-b8ce-93ea3eb956de,
2020-11-11 01:28:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.623,2020-11-11 06:14:05.623,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 02:01:00.000,f3f0991c-8218-4b51-8dc2-73581d152a97,
2020-11-10 23:54:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.622,2020-11-11 06:14:05.622,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 00:16:00.000,c5b5480d-0f29-4e2c-b0bd-44e1da472be4,
2020-11-10 23:00:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.621,2020-11-11 06:14:05.621,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-10 23:01:00.000,0eac061d-3b93-4a8f-9c8a-0ec2ad6fa9ba,
2020-12-02 05:42:00.000,2b178c3c-7d86-8da0-75f3-0d35a461c291,,2020-12-02 07:53:34.530,2020-12-02 07:53:34.530,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-02 05:45:00.000,550817b1-7fe0-4131-ab98-0d56d7b0239e,
2020-11-30 01:45:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.608,2020-11-30 07:42:23.608,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 01:49:00.000,47c255ba-0eca-4dba-a043-6e5f315f1f65,
2020-11-30 03:25:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.610,2020-11-30 07:42:23.610,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 03:31:00.000,f184dafd-10e2-4d46-8faa-2d180705de19,
2020-11-30 07:16:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.614,2020-11-30 07:42:23.614,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 07:20:00.000,75ed1068-48f3-49f3-8b23-60dfcb36e513,
2020-11-05 01:14:00.000,efb65fea-c584-7790-3573-fb4d256fef2a,,2020-11-07 08:33:38.739,2020-11-07 08:33:38.739,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-05 02:02:00.000,d52bdaeb-1e82-4edb-9589-eaa72835adef,
2020-12-01 05:23:00.000,d574ca46-8da6-1641-5df6-abdd78879563,,2020-12-01 07:21:36.667,2020-12-01 07:21:36.667,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 05:24:00.000,9bcee767-5501-4f96-87f7-bc9241abfacf,
2020-12-01 04:39:00.000,d574ca46-8da6-1641-5df6-abdd78879563,,2020-12-01 07:21:36.666,2020-12-01 07:21:36.666,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 04:40:00.000,204eac82-c132-4b83-81fd-ac7ce23562b2,
2020-12-02 02:59:00.000,2b178c3c-7d86-8da0-75f3-0d35a461c291,,2020-12-02 07:53:34.520,2020-12-02 07:53:34.520,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-02 03:01:00.000,ef650ef7-d5f5-4aac-85c6-ecdf27b9661f,
2020-11-29 23:54:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.607,2020-11-30 07:42:23.607,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 23:55:00.000,e82abbc1-d691-44c6-9569-c6d3cc6d2d7a,
2020-11-30 06:18:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.613,2020-11-30 07:42:23.613,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 06:23:00.000,10bf4654-2ea9-43c2-ae6a-c86fd402e224,
2020-11-30 05:06:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.611,2020-11-30 07:42:23.611,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 05:07:00.000,4af2acd2-d332-473f-a64a-657c2846ea8f,
2020-11-30 03:05:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.609,2020-11-30 07:42:23.609,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 03:24:00.000,f641f8ad-6fd2-4885-a6f6-8100e670deff,
2020-11-29 23:06:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.606,2020-11-30 07:42:23.606,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 23:12:00.000,2d6a47e8-376f-421c-9033-41dd3157d803,
2020-11-09 05:30:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.824,2020-11-09 06:03:55.824,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-09 05:32:00.000,746a0b7b-a1a6-4a7f-af5d-8fb920758546,
2020-11-29 23:04:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.606,2020-11-30 07:42:23.606,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 23:06:00.000,b257ecf4-0f42-4642-9434-4b9789d1dd8e,
2020-11-09 05:44:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.824,2020-11-09 06:03:55.824,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-09 05:58:00.000,a4f6d524-3450-403a-9d68-57fe4d5d8f7a,
2020-12-01 00:01:00.000,dd5f7701-16a0-c54b-365e-fa7dbace06ef,,2020-12-01 03:37:20.447,2020-12-01 03:37:20.447,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 00:10:00.000,094cbb92-f52a-4c55-b7b7-a98ecb701c57,
2020-11-11 04:33:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.625,2020-11-11 06:14:05.625,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 04:39:00.000,493a66af-cb4c-4db2-8d39-b941088d6a8f,
2020-11-09 00:12:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.821,2020-11-09 06:03:55.821,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-09 00:36:00.000,bca84640-386c-448c-8ea5-05e7ceb3d298,
2020-11-11 01:08:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.623,2020-11-11 06:14:05.623,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 01:11:00.000,31daee90-d1dd-4d06-90be-77b430fb850b,
2020-11-30 03:45:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.610,2020-11-30 07:42:23.610,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 03:46:00.000,cd340f30-5153-4c36-9675-3772b99379f2,
2020-12-02 03:28:00.000,2b178c3c-7d86-8da0-75f3-0d35a461c291,,2020-12-02 07:53:34.521,2020-12-02 07:53:34.521,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-02 03:29:00.000,0fbf65d5-4ed1-417a-b71f-79a4dbf3e6b5,
2020-12-01 05:09:00.000,d574ca46-8da6-1641-5df6-abdd78879563,,2020-12-01 07:21:36.667,2020-12-01 07:21:36.667,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 05:15:00.000,c3f53d20-a03d-4223-bed3-72ae51074501,
2020-11-05 02:31:00.000,efb65fea-c584-7790-3573-fb4d256fef2a,,2020-11-07 08:33:38.739,2020-11-07 08:33:38.739,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-05 02:41:00.000,34e65408-7c23-45dc-9021-8ae9d06770ee,
2020-11-03 22:38:00.000,97ac379d-d9c1-9334-0c09-2c2ff84a302a,,2020-11-07 08:33:38.732,2020-11-07 08:33:38.732,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-03 22:39:00.000,e8a7a4d2-e6f0-41b3-9bc1-c25856b2be7e,
2020-11-28 23:17:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.557,2020-11-29 07:57:32.557,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-28 23:21:00.000,dcdd8671-d50b-433a-bc7f-f1e219a10967,
2020-11-10 23:48:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.621,2020-11-11 06:14:05.621,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-10 23:51:00.000,9a899cc7-492f-4013-944e-d0b2c3330a55,
2020-11-29 03:28:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.560,2020-11-29 07:57:32.560,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 03:35:00.000,8f802048-4707-4ebc-8df3-bd52d25cc466,
2020-11-11 00:23:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.622,2020-11-11 06:14:05.622,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 00:25:00.000,62417ae5-7037-4bf8-8ab4-14c10d44d14e,
2020-11-30 02:47:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.609,2020-11-30 07:42:23.609,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 03:01:00.000,ba72b8bb-d4bf-4b7c-a851-90142a5964de,
2020-11-04 05:15:00.000,6cdd4711-1233-feeb-52a9-6dca92b8015b,,2020-11-07 08:33:38.739,2020-11-07 08:33:38.739,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-04 05:38:00.000,89166299-e8ee-4958-b59c-02e06d500ad2,
2020-11-05 00:08:00.000,efb65fea-c584-7790-3573-fb4d256fef2a,,2020-11-07 08:33:38.737,2020-11-07 08:33:38.737,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-05 00:53:00.000,1da473c5-71dd-42a8-b458-d2f114ac7ac6,
2020-12-02 06:47:00.000,2b178c3c-7d86-8da0-75f3-0d35a461c291,,2020-12-02 07:53:34.531,2020-12-02 07:53:34.531,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-02 07:05:00.000,c8afac60-f415-4615-a055-1aa8332ba7be,
2020-11-29 07:38:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.563,2020-11-29 07:57:32.563,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 07:44:00.000,1e697264-2eae-48cf-b742-e88b9b0bcd00,
2020-11-09 03:44:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.823,2020-11-09 06:03:55.823,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-09 04:23:00.000,b3f4d378-64a7-4b05-b24d-9bfdf625658e,
2020-11-30 00:29:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.607,2020-11-30 07:42:23.607,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 00:30:00.000,eebaa42c-c3c2-4ccd-aae5-24e72d57b3cd,
2020-11-29 05:12:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.561,2020-11-29 07:57:32.561,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 05:22:00.000,3840a669-2d90-4508-a6c0-c45abb5de832,
2020-12-01 04:03:00.000,d574ca46-8da6-1641-5df6-abdd78879563,,2020-12-01 07:21:36.666,2020-12-01 07:21:36.666,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 04:04:00.000,14803e24-4b5f-4fea-bb36-688a61ec0474,
2020-11-30 01:24:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.608,2020-11-30 07:42:23.608,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 01:28:00.000,58f6a7b7-d30b-4d49-a3ee-e23db1825a17,
2020-11-11 05:31:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.626,2020-11-11 06:14:05.626,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 05:34:00.000,f03ff523-c0e6-4387-9e1a-c018781dba10,
2020-12-02 01:28:00.000,2b178c3c-7d86-8da0-75f3-0d35a461c291,,2020-12-02 07:53:34.517,2020-12-02 07:53:34.517,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-02 01:39:00.000,53ee403f-7d52-4422-8614-77ab38c33e35,
2020-11-29 05:22:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.562,2020-11-29 07:57:32.562,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 05:23:00.000,0f8ed486-faec-4b80-8d92-03cc15bd15bb,
2020-11-09 01:28:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.822,2020-11-09 06:03:55.822,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-09 01:37:00.000,90b816e1-ea4f-47c5-92bb-12cd2e168b28,
2020-11-30 03:02:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.609,2020-11-30 07:42:23.609,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 03:03:00.000,9cb065a9-d289-4407-97b5-91a1f930da35,
2020-11-04 03:54:00.000,6cdd4711-1233-feeb-52a9-6dca92b8015b,,2020-11-07 08:33:38.733,2020-11-07 08:33:38.733,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-04 04:14:00.000,51115c51-59ae-4a78-b470-99627bd73b48,
2020-11-04 05:07:00.000,6cdd4711-1233-feeb-52a9-6dca92b8015b,,2020-11-07 08:33:38.738,2020-11-07 08:33:38.738,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-04 05:09:00.000,5f203dd1-3202-4d7a-a6d3-7a92d52f75fb,
2020-11-30 00:54:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.607,2020-11-30 07:42:23.607,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 00:55:00.000,c1e6f685-26b0-46e0-9ce6-d461b172c0cd,
2020-12-03 01:52:00.000,32670f6e-74e8-1857-9bef-a17b7de4f0ee,,2020-12-03 04:50:45.936,2020-12-03 04:50:45.936,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-03 01:54:00.000,70d8a82c-debf-43ab-a04f-9249f27e1528,
2020-11-05 03:28:00.000,efb65fea-c584-7790-3573-fb4d256fef2a,,2020-11-07 08:33:38.741,2020-11-07 08:33:38.741,40001,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-05 03:31:00.000,a8c1347f-da49-4677-92bf-cabd45c2942c,
2020-12-01 03:09:00.000,dd5f7701-16a0-c54b-365e-fa7dbace06ef,,2020-12-01 03:37:20.449,2020-12-01 03:37:20.449,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-12-01 03:32:00.000,cd724de1-d54d-4c90-869a-82d7fa9ed21d,
2020-11-08 23:55:00.000,f3daa171-0331-3f18-3ac9-dc758909c0b1,,2020-11-09 06:03:55.821,2020-11-09 06:03:55.821,40003,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-09 00:00:00.000,a0eeaed4-2f7e-4d3d-8933-6e30a03c9bed,
2020-11-29 05:57:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.562,2020-11-29 07:57:32.562,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 05:58:00.000,2aee2a98-5707-43ea-8b75-1fc539aa9ded,
2020-11-30 03:41:00.000,aa979088-cce7-0a89-edf7-192cd0eaeb7d,,2020-11-30 07:42:23.610,2020-11-30 07:42:23.610,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-30 03:42:00.000,bba9cf71-e93b-47ec-8cbc-212a4ff3a87c,
2020-11-04 21:50:00.000,efb65fea-c584-7790-3573-fb4d256fef2a,,2020-11-07 08:33:38.736,2020-11-07 08:33:38.736,40002,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-04 22:01:00.000,99a6782b-4859-4f79-b327-86b7ae75b1d9,
2020-11-11 01:04:00.000,55b27f10-0151-dcac-d024-aee3284574cd,,2020-11-11 06:14:05.622,2020-11-11 06:14:05.622,40004,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2020-11-11 01:06:00.000,aaf8e895-5c36-4be6-9421-ebff88e41caf,
2020-11-28 23:52:00.000,4234790b-0049-6dd3-cc37-87538bb0d930,,2020-11-29 07:57:32.558,2020-11-29 07:57:32.558,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2020-11-29 00:14:00.000,18f15403-18ff-427a-b74c-453914c3a15e,
