com.samsung.shealth.tracker.pedometer_step_count,6156001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
6448,4,0,11,2021-03-20 09:32:00.000,230002,,2021-03-20 09:32:19.407,2021-03-20 09:32:19.407,11,1.2777778,8.24,0.39,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 09:32:59.999,d2cada25-5fc3-21a7-b617-5c24483e4832,
13950,4,0,21,2021-03-20 19:48:00.000,,,2021-03-20 19:52:44.213,2021-03-20 19:52:44.213,21,1.1111112,15.5,0.84,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 19:49:00.000,6b9c422d-2cb3-44c9-a590-03b1aba6380e,
35397,4,0,57,2021-03-19 11:59:00.000,230002,,2021-03-19 12:02:44.212,2021-03-19 12:02:44.212,57,1.1944444,42.28,2.26,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-19 11:59:59.999,8c3b993d-f2dc-f1e8-2677-5d303f4fc91a,
10446,4,0,20,2021-03-20 14:31:00.000,230002,,2021-03-20 14:32:12.419,2021-03-20 14:32:12.418,20,1.5,15.67,0.65,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 14:31:59.999,af39464b-9a39-a4c7-67d1-01fbc434e5bf,
4846,4,0,11,2021-03-20 09:35:00.000,230002,,2021-03-20 09:35:54.384,2021-03-20 09:35:54.384,11,1.8055556,8.75,0.46,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 09:35:59.999,fcd70762-369a-4c86-d829-5a0893f33cd7,
4061,4,0,7,2021-03-20 19:49:00.000,,,2021-03-20 19:52:44.367,2021-03-20 19:52:44.367,7,1.2777778,5.19,0.26,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 19:50:00.000,57b42552-bbc6-44cb-b9ae-83db3a54eb6a,
11838,4,0,19,2021-03-19 12:00:00.000,230002,,2021-03-19 12:02:44.220,2021-03-19 12:02:44.220,19,1.1944444,14.14,0.72,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-19 12:00:59.999,a975aaeb-2171-b573-d478-4de3b82a0264,
14527,4,0,27,2021-03-18 08:14:00.000,230002,,2021-03-18 08:15:02.196,2021-03-18 08:15:02.196,27,1.4166666,20.58,1.02,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-18 08:14:59.999,6d8f5cd3-1518-cae4-9aec-bd5dced21646,
9380,4,0,13,2021-03-20 14:32:00.000,230002,,2021-03-20 14:32:35.336,2021-03-20 14:32:35.336,13,0.9722222,9.12,0.48,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 14:32:59.999,6d2250d4-e5ad-a21a-f084-60dd0f8fcee4,
3714,4,0,6,2021-03-20 09:36:00.000,230002,,2021-03-20 09:36:35.602,2021-03-20 09:36:35.602,6,1.1388888,4.23,0.28,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 09:36:59.999,0b8c8dee-6970-6432-80c0-97467261a322,
8859,4,0,14,2021-03-20 06:59:00.000,230002,,2021-03-20 07:02:23.415,2021-03-20 07:02:23.415,14,1.1388888,10.09,0.52,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 06:59:59.999,5a2bfcf4-71fa-f784-cf61-91eb27351647,
27869,4,0,49,2021-03-19 12:01:00.000,230002,,2021-03-19 12:02:44.228,2021-03-19 12:02:44.227,49,1.3333334,37.16,1.88,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-19 12:01:59.999,062c2a4b-6291-d909-d081-2a3de2d9a6d8,
7958,4,0,14,2021-03-20 14:33:00.000,230002,,2021-03-20 14:34:28.331,2021-03-20 14:34:28.330,14,1.3055556,10.39,0.54,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 14:33:59.999,eea38dff-3e11-ada2-230f-93c7c98d6b7a,
8147,4,0,12,2021-03-20 09:59:00.000,230002,,2021-03-20 10:00:14.341,2021-03-20 10:00:14.340,12,1.0555556,8.6,0.46,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 09:59:59.999,0be546ff-6e4f-5bff-ee42-49a676bf2ca5,
15104,4,0,26,2021-03-18 08:15:00.000,230002,,2021-03-18 08:20:52.393,2021-03-18 08:20:52.393,26,1.3055556,19.72,0.97,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-18 08:15:59.999,10ba1672-4974-53bf-4022-90b681dde444,
14629,4,0,25,2021-03-19 12:02:00.000,230002,,2021-03-19 12:02:44.611,2021-03-19 12:02:44.234,25,1.3055556,19.1,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-19 12:02:59.999,115001a9-e12b-34dd-c111-3b42a99c0d4a,
12590,4,0,20,2021-03-20 14:34:00.000,230002,,2021-03-20 14:35:01.102,2021-03-20 14:34:40.264,20,1.180409,14.862,0.66,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 14:34:59.999,eff7fe50-757c-e639-9a69-a701d812f7af,
12531,4,0,19,2021-03-20 10:05:00.000,,,2021-03-20 10:08:09.527,2021-03-20 10:05:31.964,20,1.1634946,14.58,0.71000004,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 10:06:00.000,437064ff-0275-4afa-a471-a3a5a6abd1bc,
56473,4,0,97,2021-03-19 12:09:00.000,230002,,2021-03-19 12:10:05.546,2021-03-19 12:10:05.546,97,1.2777778,72.16,3.76,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-19 12:09:59.999,3e0402bc-1842-95e2-e55a-07a0c3a7b1b4,
10612,4,0,18,2021-03-20 19:50:00.000,,,2021-03-20 19:52:44.507,2021-03-20 19:52:44.507,18,1.2777778,13.56,0.68,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 19:51:00.000,e1154733-accc-4d41-af12-45611b1263cd,
7569,4,0,11,2021-03-20 07:00:00.000,230002,,2021-03-20 07:02:23.421,2021-03-20 07:02:23.421,11,1.0277778,7.78,0.42,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 07:00:59.999,1c521e86-a6d9-77c5-923a-4abe3e0383e7,
7975,4,0,13,2021-03-20 10:08:00.000,,,2021-03-20 10:08:46.236,2021-03-20 10:08:09.779,12,1.0833334,8.64,0.4,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 10:09:00.000,ba7a6ac6-da2e-46a9-adb7-176498bc692a,
3343,4,0,12,2021-03-20 19:53:00.000,230002,,2021-03-20 19:54:24.498,2021-03-20 19:54:24.497,12,3.0,10.03,0.28,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 19:53:59.999,7892f8ac-2369-fa5d-e712-a16ea0838261,
56784,4,0,99,2021-03-19 12:10:00.000,230002,,2021-03-19 12:12:40.403,2021-03-19 12:10:05.555,99,1.3077569,74.26,3.96,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-19 12:10:59.999,258f0ae5-f8ea-5659-ebf3-8f5e678310bf,
16410,4,0,25,2021-03-18 08:17:00.000,230002,,2021-03-18 08:20:52.402,2021-03-18 08:20:52.402,25,1.1388888,18.69,0.94,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-18 08:17:59.999,1fdf8201-eed4-7161-6b81-2e9d96c1804c,
14462,4,0,25,2021-03-20 19:58:00.000,,,2021-03-20 20:15:01.703,2021-03-20 19:58:38.034,25,1.2985662,18.78,0.9200001,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 19:59:00.000,ed2a2a97-131f-4000-a03e-278d804cd78c,
6134,4,0,11,2021-03-20 10:02:00.000,230002,,2021-03-20 10:02:46.456,2021-03-20 10:02:46.455,11,1.3611112,8.35,0.41,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:02:59.999,0a7da6dd-1280-677b-3333-d3575cfd82d7,
50782,4,0,87,2021-03-19 12:09:00.000,,,2021-03-19 12:13:38.223,2021-03-19 12:13:38.223,87,1.3055556,66.3,3.46,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-19 12:10:00.000,b540245e-b911-4b76-ae29-db6b3b94ecc2,
10944,4,0,15,2021-03-20 19:58:00.000,230002,,2021-03-20 19:58:39.288,2021-03-20 19:58:39.287,15,0.9722222,10.64,0.61,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 19:58:59.999,53f0c767-1f02-20fc-119b-f021debc2195,
12870,4,0,24,2021-03-20 10:03:00.000,230002,,2021-03-20 10:04:22.354,2021-03-20 10:04:22.354,24,1.4444444,18.59,0.84,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:03:59.999,43625139-e678-cf9c-fe85-87600ccd43fc,
21824,4,0,36,2021-03-20 14:35:00.000,230002,,2021-03-20 14:35:24.283,2021-03-20 14:35:24.282,36,1.25,27.28,1.29,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 14:35:59.999,c6b38e2b-4c26-86ea-3ec6-9ac37d7fc5c6,
60000,4,0,105,2021-03-19 12:10:00.000,,,2021-03-19 12:13:38.307,2021-03-19 12:13:38.307,105,1.3378333,80.27,4.2,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-19 12:11:00.000,b261764c-1e55-4a2a-a5c6-e51dc5f35897,
8527,4,0,11,2021-03-20 20:00:00.000,230002,,2021-03-20 20:01:22.763,2021-03-20 20:01:22.762,11,0.8888889,7.58,0.41,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 20:00:59.999,9571e49d-5ccd-3a0e-c57e-17ecdf2f5c61,
5739,4,0,11,2021-03-20 07:09:00.000,230002,,2021-03-20 07:14:41.763,2021-03-20 07:14:41.763,11,1.5,8.61,0.39,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 07:09:59.999,3b507c97-7d78-75d5-f079-c1808f699e99,
19367,4,0,31,2021-03-20 14:45:00.000,,,2021-03-20 14:45:51.814,2021-03-20 14:45:24.773,31,1.1839529,22.93,1.18,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 14:46:00.000,bfb94b10-2ce8-459d-817b-8beb2ccf46e0,
22591,4,0,36,2021-03-20 10:04:00.000,230002,,2021-03-20 10:04:54.377,2021-03-20 10:04:22.393,36,1.2172809,27.5,1.49,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:04:59.999,079d90da-e3cb-4740-9486-bbaf95a93263,
60000,4,0,105,2021-03-19 12:11:00.000,,,2021-03-19 12:13:38.382,2021-03-19 12:13:38.382,105,1.3303332,79.82,4.2,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-19 12:12:00.000,3fe2df65-75d8-4ac6-9952-b44b10852597,
8109,4,0,12,2021-03-20 20:43:00.000,230002,,2021-03-20 20:44:10.388,2021-03-20 20:44:10.387,12,1.0555556,8.56,0.44,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 20:43:59.999,51964d1b-9f3a-07dd-db09-07d8991cf55e,
5311,4,0,10,2021-03-20 14:49:00.000,230002,,2021-03-20 14:49:01.186,2021-03-20 14:49:01.186,10,1.4722222,7.82,0.3,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 14:49:59.999,aad4a09f-6085-d45d-6fad-b30db5fa15a7,
58886,4,0,101,2021-03-19 12:12:00.000,,,2021-03-19 12:13:38.443,2021-03-19 12:13:38.443,101,1.3055556,76.88,4.02,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-19 12:13:00.000,8112d5f7-27b0-4aae-8e61-b96271d79728,
20791,4,0,36,2021-03-20 10:05:00.000,230002,,2021-03-20 10:06:36.428,2021-03-20 10:05:42.452,37,1.4612074,30.38,1.47,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:05:59.999,1e5ee5ca-e5e7-4f12-c1ef-caa7cacb40a0,
6187,4,0,10,2021-03-18 08:22:00.000,230002,,2021-03-18 08:22:41.456,2021-03-18 08:22:41.455,10,1.1944444,7.391,0.3,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-18 08:22:59.999,be889d81-8157-9008-30ec-d395c89b07b6,
6142,4,0,11,2021-03-20 22:20:00.000,230002,,2021-03-20 22:20:58.434,2021-03-20 22:20:58.428,11,1.3333334,8.19,0.39,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 22:20:59.999,8b1baacf-b6c5-3b9c-bd8f-76022ee97c9b,
41872,4,0,67,2021-03-19 12:13:00.000,,,2021-03-19 12:13:42.388,2021-03-19 12:13:38.529,75,1.3552932,56.74999,3.0999997,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-19 12:14:00.000,2e740110-2022-4a38-9978-46ad93d6a15c,
3749,4,0,7,2021-03-20 14:46:00.000,,,2021-03-20 14:55:01.338,2021-03-20 14:55:01.338,7,1.4722222,5.52,0.25,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 14:47:00.000,323daed1-427b-4310-aeba-d1fd0b1edb61,
13268,4,0,26,2021-03-20 10:06:00.000,230002,,2021-03-20 10:06:36.452,2021-03-20 10:06:36.452,26,1.5555556,20.64,0.93,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:06:59.999,c113c4b5-9d1f-ca1d-3325-8bf46418faed,
8681,4,0,15,2021-03-20 22:36:00.000,,,2021-03-20 22:55:02.007,2021-03-20 22:55:02.007,15,1.4444444,12.54,0.67,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 22:37:00.000,2ad979dd-4305-4cd8-bf95-da16607986c8,
11421,4,2,26,2021-03-20 07:10:00.000,230002,,2021-03-20 07:14:41.787,2021-03-20 07:14:41.787,28,2.5277777,28.87,1.57,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 07:10:59.999,47e74142-71a2-f839-5675-c2a655982320,
15061,4,0,27,2021-03-20 10:11:00.000,,,2021-03-20 10:13:27.122,2021-03-20 10:13:27.122,27,1.3611112,20.5,1.03,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 10:12:00.000,f0ef7d63-b753-4935-8bfa-b3e383f9e215,
59624,4,0,100,2021-03-20 16:54:00.000,230002,,2021-03-20 16:55:02.220,2021-03-20 16:55:02.220,100,1.25,74.53,3.97,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 16:54:59.999,fec31c91-ae28-7853-15d4-dbc90774f8c2,
13370,4,0,24,2021-03-20 22:52:00.000,,,2021-03-20 22:55:06.482,2021-03-20 22:55:06.482,24,1.3888888,18.57,0.91,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 22:53:00.000,98183a63-2839-4a90-9f30-dd124a347567,
4866,4,0,9,2021-03-20 14:58:00.000,,,2021-03-20 14:59:18.250,2021-03-20 14:59:18.250,9,1.4444444,7.03,0.33,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 14:59:00.000,966b0ee3-fd72-4745-ad29-ac50e0b4c3bd,
12450,4,0,22,2021-03-20 10:10:00.000,230002,,2021-03-20 10:12:22.449,2021-03-20 10:12:22.448,22,1.3333334,16.6,0.74,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:10:59.999,c38ec06b-9fb9-0a41-4bdd-0bfbeb74251d,
59774,4,0,101,2021-03-20 16:55:00.000,230002,,2021-03-20 16:59:43.215,2021-03-20 16:55:02.797,101,1.2562275,75.09,4.02,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 16:55:59.999,1217b52f-2031-e895-f8a2-c933143b53b0,
7453,4,0,10,2021-03-21 14:57:00.000,230002,,2021-03-21 14:57:15.762,2021-03-21 14:57:13.374,16,1.7275468,12.877,0.519,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 14:57:59.999,ef1806b8-58f8-6881-89b8-9dbdf27dacd2,
14751,4,0,24,2021-03-20 22:54:00.000,,,2021-03-20 22:55:06.538,2021-03-20 22:55:06.538,24,1.2222222,18.03,0.92,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 22:55:00.000,ac94e25a-952f-4b4d-8e63-70c57dca8250,
4485,4,0,10,2021-03-20 15:01:00.000,,,2021-03-20 15:01:12.924,2021-03-20 15:01:09.360,10,2.0200303,9.06,0.43999997,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 15:02:00.000,efa952db-208e-493f-9ea1-f459bfd45332,
19329,4,0,29,2021-03-20 10:11:00.000,230002,,2021-03-20 10:12:22.458,2021-03-20 10:12:22.458,29,1.0833334,20.94,1.08,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:11:59.999,2cdffb1a-0e34-67ea-8a5a-1058dd193921,
60000,4,0,101,2021-03-20 16:56:00.000,230002,,2021-03-20 16:59:43.223,2021-03-20 16:59:43.223,101,1.2513334,75.08,4.01,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 16:56:59.999,097a9592-4a2a-74be-2ec0-034be80e2b47,
13444,4,0,24,2021-03-20 22:52:00.000,230002,,2021-03-20 22:53:56.478,2021-03-20 22:53:56.477,24,1.3611112,18.3,0.88,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 22:52:59.999,fb445f3b-63cc-ff5f-a259-f3bd07a59993,
4225,4,0,11,2021-03-20 07:11:00.000,230002,,2021-03-20 07:14:41.820,2021-03-20 07:14:41.819,11,2.0,8.45,0.42,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 07:11:59.999,98b07128-10ff-155c-4925-40698adb82ec,
3062,4,0,7,2021-03-20 15:20:00.000,,,2021-03-20 15:20:41.765,2021-03-20 15:20:41.765,7,1.8611112,5.7,0.25,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 15:21:00.000,364871b7-8435-4f2f-a8c1-b327edefa18c,
5580,4,0,10,2021-03-20 10:12:00.000,230002,,2021-03-20 10:12:22.464,2021-03-20 10:12:22.464,10,1.3333334,7.44,0.37,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:12:59.999,e8514db6-2c47-87f2-54a7-a684940922c1,
60000,4,0,100,2021-03-20 16:57:00.000,230002,,2021-03-20 16:59:43.230,2021-03-20 16:59:43.230,100,1.2373333,74.24,3.97,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 16:57:59.999,cab64ed7-e488-2f35-c2bd-56e43bbfa6e6,
2419,4,0,4,2021-03-20 22:53:00.000,230002,,2021-03-20 22:53:56.496,2021-03-20 22:53:56.496,4,1.1944444,2.89,0.16,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 22:53:59.999,42b180dc-5e0d-df37-a8c9-8facc03f9984,
46241,4,0,58,2021-03-20 10:15:00.000,,,2021-03-20 10:17:10.452,2021-03-20 10:17:10.452,95,1.3611112,62.94,3.74,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 10:16:00.000,5959631f-c8c8-447f-84ae-4842b63e7307,
4135,4,0,9,2021-03-20 15:22:00.000,,,2021-03-20 15:22:48.720,2021-03-20 15:22:46.201,9,1.7313422,7.160001,0.33999997,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 15:23:00.000,a2f0ef48-7c5b-4282-93ae-222ca3fae77b,
60000,4,0,99,2021-03-20 16:58:00.000,230002,,2021-03-20 16:59:43.238,2021-03-20 16:59:43.237,99,1.2146667,72.88,3.93,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 16:58:59.999,ccd49365-e2c4-5ee9-4272-ac3ecb643905,
10317,4,0,18,2021-03-20 22:54:00.000,230002,,2021-03-20 22:55:02.146,2021-03-20 22:55:02.145,18,1.3055556,13.47,0.65,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 22:54:59.999,d77aabbd-842d-13d9-62a7-200dfdaf8218,
58744,4,0,97,2021-03-20 10:16:00.000,,,2021-03-20 10:17:10.519,2021-03-20 10:17:10.519,97,1.25,73.43,3.86,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 10:17:00.000,21ab5734-21a8-4326-877a-c7a83c3b8fd4,
20690,4,0,26,2021-03-21 14:58:00.000,230002,,2021-03-21 14:58:43.350,2021-03-21 14:58:43.350,30,1.0555556,21.84,1.27,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 14:58:59.999,55c7ca3c-d2be-650e-92ac-75dbfe834b45,
3813,4,4,10,2021-03-20 15:27:00.000,230002,,2021-03-20 15:31:30.355,2021-03-20 15:31:30.355,14,4.7222223,18.01,0.93,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 15:27:59.999,818bb951-673a-3ad9-5e47-25a7374b1a51,
16176,4,3,31,2021-03-20 23:57:00.000,230002,,2021-03-20 23:59:36.378,2021-03-20 23:59:36.377,34,1.6666666,26.96,1.49,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 23:57:59.999,cf6ac56d-26c9-d237-a18f-90448e53fd4f,
6453,4,0,10,2021-03-21 15:35:00.000,230002,,2021-03-21 15:53:20.445,2021-03-21 15:53:20.445,10,1.1388888,7.35,0.34,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 15:35:59.999,741a94dd-09d4-b042-a1e7-b4a139321e46,
2532,4,5,5,2021-03-20 15:28:00.000,230002,,2021-03-20 15:31:30.370,2021-03-20 15:31:30.370,10,3.9444444,9.99,0.62,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 15:28:59.999,fd3d0b8c-9b86-11a3-f3d9-7614e6d08ed4,
4674,4,0,10,2021-03-20 07:12:00.000,230002,,2021-03-20 07:14:41.846,2021-03-20 07:14:41.846,10,1.75,8.18,0.33,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 07:12:59.999,3491136a-d789-a011-47d1-1c5fb9e1f1db,
8625,4,0,15,2021-03-20 10:17:00.000,,,2021-03-20 10:17:10.584,2021-03-20 10:17:10.584,15,1.3333334,11.5,0.6,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 10:18:00.000,ca7b5eaa-6c9b-4719-8a66-3fda5ced0208,
9808,4,0,23,2021-03-20 23:58:00.000,230002,,2021-03-20 23:59:36.403,2021-03-20 23:59:36.403,23,1.9166666,18.8,0.83,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 23:58:59.999,337b8d01-7a71-5a95-3e84-2f349613dfc4,
19557,4,0,30,2021-03-21 15:46:00.000,230002,,2021-03-21 15:53:20.453,2021-03-21 15:53:20.453,30,1.1111112,21.73,1.11,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 15:46:59.999,9663bb9d-72f2-2cd5-11c1-76f648e81882,
3039,4,0,10,2021-03-20 15:29:00.000,230002,,2021-03-20 15:31:30.376,2021-03-20 15:31:30.376,10,2.75,8.36,0.37,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 15:29:59.999,4fbc2c2c-c84c-3756-055b-84de1c91721b,
2937,4,0,8,2021-03-20 10:19:00.000,,,2021-03-20 10:19:59.088,2021-03-20 10:19:59.088,8,2.2777777,6.69,0.28,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 10:20:00.000,87b801e6-81ce-4ad8-afb3-2ecac0d83167,
6893,4,0,12,2021-03-21 15:48:00.000,230002,,2021-03-21 15:53:20.460,2021-03-21 15:53:20.459,12,1.3055556,9.0,0.44,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 15:48:59.999,10db1bd5-7ce4-1651-4c89-c488aae1ade0,
57267,4,0,95,2021-03-20 16:59:00.000,230002,,2021-03-20 17:11:59.575,2021-03-20 16:59:43.245,95,1.2273974,70.29,3.75,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 16:59:59.999,bfd31397-57e0-74d1-aebc-4093300cc1ea,
6576,4,0,13,2021-03-20 15:39:00.000,230002,,2021-03-20 15:39:44.446,2021-03-20 15:39:44.444,13,1.5555556,10.23,0.51,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 15:39:59.999,99d6d8a5-dbb3-b0f4-0295-2957d739fdef,
11329,4,0,22,2021-03-21 00:01:00.000,230002,,2021-03-21 00:02:50.606,2021-03-21 00:02:50.606,22,1.4722222,16.68,0.82,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 00:01:59.999,82e47650-b39a-896e-ca1b-a5f224fe8bd2,
10046,4,0,13,2021-03-21 15:54:00.000,230002,,2021-03-21 15:54:53.584,2021-03-21 15:54:53.583,13,0.8888889,8.93,0.56,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 15:54:59.999,4ca139d1-1506-e235-d5c6-e7faf43d1bfa,
47462,4,0,96,2021-03-20 10:15:00.000,230002,,2021-03-20 10:16:33.342,2021-03-20 10:16:33.342,96,1.3888888,65.92,3.73,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:15:59.999,106a82d8-8442-e4b5-a76b-b04b64212b1c,
8299,4,0,13,2021-03-20 07:26:00.000,,,2021-03-20 07:26:26.472,2021-03-20 07:26:22.823,13,1.1964984,9.93,0.44,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-20 07:27:00.000,1e663da2-068f-4677-b336-e16f4304112b,
40018,4,0,65,2021-03-20 17:00:00.000,230002,,2021-03-20 17:11:59.588,2021-03-20 17:11:59.588,65,1.1944444,47.8,2.56,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 17:00:59.999,0d271c31-ad96-2872-c9aa-cc9aefa6cccf,
11609,4,0,20,2021-03-20 15:43:00.000,230002,,2021-03-20 15:43:17.590,2021-03-20 15:43:17.382,20,1.2831318,14.897,0.75,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 15:43:59.999,0f1de517-63e8-becb-6f3d-c00fc188eace,
17281,4,0,27,2021-03-21 15:58:00.000,230002,,2021-03-21 16:00:13.607,2021-03-21 15:58:49.277,27,1.1287874,19.507,1.05,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 15:58:59.999,13e143de-8a41-15bf-155b-b50389c8f153,
55402,4,0,97,2021-03-20 10:16:00.000,230002,,2021-03-20 10:21:00.733,2021-03-20 10:16:33.348,97,1.3183613,73.041,3.74,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:16:59.999,8c0fb758-7e20-ba90-5867-9f473f82b099,
