com.samsung.shealth.rewards,6156001,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2020-11-30 22:00:00.000,,100003,,2021-03-03 08:19:38.977,2021-03-03 08:19:38.977,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9540}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-30 22:00:00.000,cb31c718-e4a6-4094-b2df-d0670970fd0d,1,
,2020-12-05 22:00:00.000,,2499999,,2021-03-03 08:19:37.960,2021-03-03 08:19:37.960,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7045}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-05 22:00:00.000,7c998cfb-0b27-451f-b9fe-46802158d454,1,
,2021-03-23 22:00:00.000,,2499999,,2021-03-29 21:00:16.161,2021-03-24 22:00:06.029,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":12355}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-23 22:00:00.000,8b8b5e5b-fdde-4800-8c29-65e657491d70,1,
,2020-12-07 22:00:00.000,,100003,,2021-03-03 08:19:38.977,2021-03-03 08:19:38.977,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7246}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-07 22:00:00.000,01835dca-f77a-44f1-8e59-c9f3073f6705,1,
,2020-12-12 22:00:00.000,,2499999,,2021-03-03 08:19:37.960,2021-03-03 08:19:37.960,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":25010}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-12 22:00:00.000,68e91b1d-4a00-4881-b98b-3d11b32ac1c8,1,
,2020-12-13 22:00:00.000,,100003,,2021-03-03 08:19:38.978,2021-03-03 08:19:38.978,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7601}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-13 22:00:00.000,6d0cd1bc-4dcb-4555-bf39-82259b73e9bd,1,
,2021-03-22 22:00:00.000,,100003,,2021-03-25 22:00:09.522,2021-03-25 22:00:09.522,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,087e6178-536c-4ad7-8226-2dd5d54c4360,1,
,2020-12-20 22:00:00.000,,2499999,,2021-03-03 08:19:37.960,2021-03-03 08:19:37.960,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7339}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-20 22:00:00.000,05a2953c-e42d-48ed-9cdc-cd3d1ee639e9,1,
,2020-12-20 22:00:00.000,,100003,,2021-03-03 08:19:38.978,2021-03-03 08:19:38.978,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7363}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-20 22:00:00.000,4996a03b-9eff-42f6-abe8-387cad9fb042,1,
,2021-03-22 22:00:00.000,,100003,,2021-03-26 22:00:08.826,2021-03-26 22:00:08.826,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,dfeb3d8c-a4eb-4f8c-8743-ff3c0c8d9549,1,
,2020-12-26 22:00:00.000,,2499999,,2021-03-03 08:19:37.961,2021-03-03 08:19:37.961,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9738}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-26 22:00:00.000,d55761d9-f605-497c-b166-addfad59f01e,1,
,2020-12-26 22:00:00.000,,100003,,2021-03-03 08:19:38.979,2021-03-03 08:19:38.979,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10038}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-26 22:00:00.000,ef52f770-1b58-4083-989c-7118e996ef5d,1,
,2021-03-22 22:00:00.000,,100003,,2021-03-27 22:00:05.119,2021-03-27 22:00:05.119,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,36d9a938-1981-4de1-a314-edbcc46ee3b9,1,
,2021-01-04 22:00:00.000,,2499999,,2021-03-03 08:19:37.961,2021-03-03 08:19:37.961,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7239}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-04 22:00:00.000,cfc91903-05cb-4c3a-940b-8dadbeabee53,1,
,2021-01-01 22:00:00.000,,100003,,2021-03-03 08:19:38.979,2021-03-03 08:19:38.979,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":11464}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-01 22:00:00.000,02d1126a-e3e4-4308-8ebb-8f3f91ad4ca7,1,
,2021-03-22 22:00:00.000,,100003,,2021-03-28 21:00:03.464,2021-03-28 21:00:03.464,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,5b5b6be1-b07d-4b3c-be0c-9db8100f9c3e,1,
,2021-01-20 22:00:00.000,,2499999,,2021-03-03 08:19:37.962,2021-03-03 08:19:37.962,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":11810}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-20 22:00:00.000,6faa923b-91f7-42a5-aac6-ceeec21bdd93,1,
,2021-01-12 22:00:00.000,,100003,,2021-03-03 08:19:38.980,2021-03-03 08:19:38.980,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6522}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-12 22:00:00.000,42d567e9-05ff-4f52-9101-aed69a53b43e,1,
,2021-03-22 22:00:00.000,,100003,,2021-03-29 21:00:15.141,2021-03-29 21:00:15.141,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,17e5d75a-b31f-4029-b7dc-6faeb8864570,1,
,2021-02-04 22:00:00.000,,2499999,,2021-03-03 08:19:41.967,2021-03-03 08:19:37.962,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6604}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-04 22:00:00.000,aaa9107c-c269-48f7-8e1d-f522e61a5279,1,
,2021-01-23 22:00:00.000,,100003,,2021-03-03 08:19:38.981,2021-03-03 08:19:38.981,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":12618}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-23 22:00:00.000,293fdda1-c164-4964-9760-226c81bffea0,1,
,2021-02-16 06:00:23.009,,,,2021-03-30 07:00:41.701,2021-03-30 07:00:41.701,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0200,5,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-02-15 23:17:11.011,cfd6fde6-1a17-4a76-8f77-a39db57e493a,0,
,2021-02-11 22:00:00.000,,2499999,,2021-03-03 08:19:41.981,2021-03-03 08:19:37.963,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6806}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-11 22:00:00.000,22e189f5-74d5-4cdd-a9e3-aad16eb0da44,1,
,2021-02-01 22:00:00.000,,100003,,2021-03-03 08:19:38.981,2021-03-03 08:19:38.981,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":16962}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-01 22:00:00.000,c427f41e-39fd-4d7a-b7e1-7311f8970ad2,1,
,2021-01-15 05:41:17.412,,,,2021-03-30 07:00:41.703,2021-03-30 07:00:41.703,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0200,2,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-01-14 22:11:53.412,9e81674e-ab37-491f-9461-f33ed90ead2f,0,
,2021-02-09 22:00:00.000,,100003,,2021-03-09 11:20:36.097,2021-03-03 08:19:38.982,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":25724}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-09 22:00:00.000,f8430e39-9264-4714-a854-d0532adf24f3,1,
,2021-02-21 22:00:00.000,,2499999,,2021-03-03 08:19:41.995,2021-03-03 08:19:37.963,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7745}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-21 22:00:00.000,8bb5843e-d21e-4300-89c2-24105fa0fd69,1,
,2020-12-14 07:32:04.848,,,,2021-03-30 07:00:41.706,2021-03-30 07:00:41.706,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,4,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2020-12-13 22:02:04.848,e72f0ad3-a4ae-4ff2-8ff8-7330bf027e5a,0,
,2021-02-17 22:00:00.000,,100003,,2021-03-16 10:10:38.367,2021-03-03 08:19:38.983,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":14059}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-17 22:00:00.000,0b537be0-7f8d-45b9-aa18-17d70ddd7d55,1,
,2020-11-05 22:00:00.000,,2499999,,2021-03-03 08:19:37.964,2021-03-03 08:19:37.964,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":22900}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-05 22:00:00.000,3f93dc80-2fc0-476f-a140-007efe7f2743,1,
,2021-02-23 22:00:00.000,,100003,,2021-03-23 15:43:36.496,2021-03-03 08:19:38.983,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6859}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-23 22:00:00.000,35f29409-92ae-488c-a359-e3f89e8632c6,1,
,2020-11-04 22:00:00.000,,100003,,2021-03-03 08:19:38.976,2021-03-03 08:19:38.976,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10895}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-04 22:00:00.000,b9ad354d-1890-4326-8381-467b1330955f,1,
,2021-02-09 22:00:00.000,,100003,,2021-03-03 08:19:41.155,2021-03-03 08:19:41.155,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":25724}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-09 22:00:00.000,a845594d-7fb4-4732-9090-e4efed012c0f,1,
,2020-11-09 22:00:00.000,,100003,,2021-03-03 08:19:38.976,2021-03-03 08:19:38.976,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9154}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-09 22:00:00.000,eb81f7c6-d363-492c-84ea-4bc8edfbbbe0,1,
,2021-03-13 11:38:52.459,,,,2021-03-14 15:31:43.212,2021-03-13 11:38:52.467,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":197,""mValue2"":60}",OD8XXfRrR9,com.sec.android.app.shealth,goal.activity,2021-03-13 11:38:52.459,f76da930-c4ba-4e21-b4c0-75d086bca4ac,0,
,2021-03-13 22:00:00.000,,100003,,2021-03-28 16:15:06.815,2021-03-14 15:48:10.454,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7013}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-13 22:00:00.000,9bb0a042-6509-406a-927b-ac8e70a544e1,1,
,2020-11-25 22:00:00.000,,100003,,2021-03-03 08:19:38.977,2021-03-03 08:19:38.977,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6677}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-25 22:00:00.000,fb3bba0c-40c6-4670-8062-63c1330c85a0,1,
,2021-03-19 22:00:00.000,,10009,,2021-03-25 22:00:07.395,2021-03-20 22:00:02.135,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":8355}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-19 22:00:00.000,753cf90a-d9a5-41ac-8a1f-1d7e76a43557,1,
,2020-12-02 22:00:00.000,,100003,,2021-03-03 08:19:38.977,2021-03-03 08:19:38.977,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":8221}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-02 22:00:00.000,80200693-57a7-44bf-bf28-6d1684485647,1,
,2021-03-21 22:00:00.000,,2499999,,2021-03-27 22:00:23.578,2021-03-22 22:00:04.115,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9307}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-21 22:00:00.000,ffd8d951-69d5-482c-9fa9-7e4e64e9f3d6,1,
,2020-12-09 22:00:00.000,,100003,,2021-03-03 08:19:38.977,2021-03-03 08:19:38.977,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":8817}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-09 22:00:00.000,004f4114-e8b9-469d-83bf-2e49dbee694b,1,
,2021-03-24 14:35:02.477,,,,2021-03-25 11:29:36.930,2021-03-24 14:35:02.504,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":147,""mValue2"":60}",OD8XXfRrR9,com.sec.android.app.shealth,goal.activity,2021-03-24 14:35:02.477,cddea51e-fa87-42d4-8809-66125acbcc12,0,
,2021-03-24 22:00:00.000,,10009,,2021-03-29 21:00:08.081,2021-03-25 22:00:02.323,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10707}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-24 22:00:00.000,efc6556b-1f46-4766-a98a-3447302661a4,1,
,2020-12-15 22:00:00.000,,100003,,2021-03-03 08:19:38.978,2021-03-03 08:19:38.978,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":8967}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-15 22:00:00.000,dc8eacf0-28b6-47ac-8908-ee4c4d8245ee,1,
,2021-03-25 22:00:00.000,,10009,,2021-03-29 21:00:08.057,2021-03-26 22:00:02.780,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":8318}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-25 22:00:00.000,077d0da4-6446-4308-86d3-2a19affed140,1,
,2020-12-22 22:00:00.000,,100003,,2021-03-03 08:19:38.979,2021-03-03 08:19:38.979,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":13212}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-22 22:00:00.000,cd27e540-4601-4d80-b4f2-fd287c790e19,1,
,2021-03-27 16:21:07.113,,,,2021-03-28 10:55:01.873,2021-03-27 16:21:07.291,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":71,""mValue2"":60}",OD8XXfRrR9,com.sec.android.app.shealth,goal.activity,2021-03-27 16:21:07.113,6bbfdee2-b945-410f-88e2-29c55ac43b73,0,
,2020-12-28 22:00:00.000,,100003,,2021-03-03 08:19:38.979,2021-03-03 08:19:38.979,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6408}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-28 22:00:00.000,21105f6a-bcb5-469b-919f-15563ce94598,1,
,2021-03-28 10:55:00.727,,,,2021-03-28 20:35:04.273,2021-03-28 10:55:01.892,,,goal_activity_reward_goal_achieved,UTC+0400,"{""mIsCompleted"":false,""mValue"":94,""mValue2"":60}",OD8XXfRrR9,com.sec.android.app.shealth,goal.activity,2021-03-28 10:55:00.727,c6035980-8955-4fa6-bed4-3641a8afda98,1,
,2021-01-04 22:00:00.000,,100003,,2021-03-03 08:19:38.980,2021-03-03 08:19:38.980,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7557}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-04 22:00:00.000,ddaeb585-6b54-40f0-a54e-4acc15434fbc,1,
,2021-03-22 22:00:00.000,,100003,,2021-03-28 21:00:08.426,2021-03-28 21:00:08.426,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,62028f06-1366-42b8-adde-50db961dcede,1,
,2021-01-18 22:00:00.000,,100003,,2021-03-03 08:19:38.980,2021-03-03 08:19:38.980,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6490}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-18 22:00:00.000,2c4a1419-76c0-4907-a364-e5978123814b,1,
,2021-03-01 06:30:18.564,,,,2021-03-30 07:00:41.701,2021-03-30 07:00:41.701,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0300,9,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-02-28 20:40:01.693,8578223d-2ccd-4502-b77a-a67b09a361d3,0,
,2021-01-30 05:41:26.354,,,,2021-03-30 07:00:41.702,2021-03-30 07:00:41.702,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0200,4,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-01-29 23:06:38.354,9ecc0e88-3886-4a4d-9ab6-5014c3a0fbef,0,
,2021-01-25 22:00:00.000,,100003,,2021-03-03 08:19:38.981,2021-03-03 08:19:38.981,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10269}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-25 22:00:00.000,6dc9d6e5-52a4-4787-b992-703524abe08c,1,
,2021-01-08 06:58:19.321,,,,2021-03-30 07:00:41.705,2021-03-30 07:00:41.705,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,6,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-01-07 22:18:43.323,e538f18a-b8c9-4768-85f5-09f8cce95058,0,
,2021-02-04 22:00:00.000,,100003,,2021-03-03 08:19:40.928,2021-03-03 08:19:38.982,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6721}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-04 22:00:00.000,f52b0fa7-a29d-4b61-b046-e3916ccef42b,1,
,2020-12-01 07:17:00.000,,,,2021-03-30 07:00:41.706,2021-03-30 07:00:41.706,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,2,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2020-11-30 22:18:31.973,4c7cc52c-9773-4a04-b548-7a54e04fd788,0,
,2021-02-11 22:00:00.000,,100003,,2021-03-09 11:20:35.892,2021-03-03 08:19:38.982,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6943}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-11 22:00:00.000,fd899049-7d55-4b7a-88be-88775cc73e16,1,
,2021-02-19 22:00:00.000,,100003,,2021-03-19 11:55:10.935,2021-03-03 08:19:38.983,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6434}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 22:00:00.000,6aba17f8-1dbe-48cf-9b26-10d9e5ec7237,1,
,2021-02-25 22:00:00.000,,100003,,2021-03-25 13:26:23.884,2021-03-03 08:19:38.984,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6427}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-25 22:00:00.000,5db1a802-12ff-44f3-bb29-d3f1762fec2b,1,
,2021-03-07 22:00:00.000,,100003,,2021-03-28 16:15:07.445,2021-03-08 11:17:57.269,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6437}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-07 22:00:00.000,3c857600-dfe4-4209-a231-f92e0615fce0,1,
,2021-03-12 22:00:00.000,,10009,,2021-03-18 22:00:05.145,2021-03-13 22:44:53.559,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":15725}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-12 22:00:00.000,a441a1a4-f050-41b0-ab77-0e0087d2bfca,1,
,2021-03-18 22:00:00.000,,100003,,2021-03-28 16:15:06.016,2021-03-19 16:33:52.978,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6354}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-18 22:00:00.000,6ee1ab34-4684-4273-83c5-aed03410da64,1,
,2021-03-21 20:05:03.577,,,,2021-03-22 16:31:23.193,2021-03-21 20:05:03.656,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",OD8XXfRrR9,com.sec.android.app.shealth,goal.activity,2021-03-21 20:05:03.577,7b929192-01c6-4928-ae1d-2fadd4202ff2,0,
,2021-03-23 15:08:50.184,,,,2021-03-24 14:35:02.487,2021-03-23 15:08:50.211,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":102,""mValue2"":60}",OD8XXfRrR9,com.sec.android.app.shealth,goal.activity,2021-03-23 15:08:50.184,03c8ca53-c6e8-46a2-87ab-527ccad3e4a9,0,
,2021-03-23 22:00:00.000,,10009,,2021-03-29 21:00:08.062,2021-03-24 22:00:02.642,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":11679}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-23 22:00:00.000,7ad58989-5382-445c-bade-7837fb31ce0e,1,
,2021-03-24 22:00:00.000,,2499999,,2021-03-29 21:00:16.158,2021-03-25 22:00:05.441,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":11820}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-24 22:00:00.000,99dcfb31-5f6f-44e3-ad52-c813deae947f,1,
,2021-03-25 22:00:00.000,,2499999,,2021-03-29 21:00:16.156,2021-03-26 22:00:05.222,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9370}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-25 22:00:00.000,289f8ba2-92ab-4d98-a91b-1656d8117cc0,1,
,2021-03-23 22:00:00.000,,100003,,2021-03-27 22:00:05.111,2021-03-27 22:00:05.111,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12919}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-23 22:00:00.000,7b8db76b-afd3-4185-b532-989e7970b7bb,1,
,2021-03-27 22:00:00.000,,10009,,2021-03-29 21:00:08.075,2021-03-28 21:00:01.963,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6725}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-27 22:00:00.000,cf001d8f-cb8c-425a-83e3-cff38ecb74b4,1,
,2021-03-22 22:00:00.000,,100003,,2021-03-29 21:00:05.649,2021-03-29 21:00:05.649,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,6d9e5a1a-a139-4c20-81b6-9b3c303a76bd,1,
,2021-02-17 07:52:56.086,,,,2021-03-30 07:00:41.701,2021-03-30 07:00:41.701,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,7,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-02-16 22:01:20.086,8da25129-55af-4c7c-b0b1-14961bff80ae,0,
,2021-01-16 05:41:07.927,,,,2021-03-30 07:00:41.702,2021-03-30 07:00:41.702,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0200,3,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-01-15 22:12:55.929,64aeb70f-80a8-4492-aed5-786bb5ec4fc1,0,
,2020-12-16 06:53:55.766,,,,2021-03-30 07:00:41.706,2021-03-30 07:00:41.706,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,5,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2020-12-15 22:28:07.764,e90d6ce2-e4e8-42bc-9dce-a7788a00ffb5,0,
,2020-11-05 04:54:00.000,,,,2021-03-30 07:00:41.717,2021-03-30 07:00:41.717,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0300,1,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2020-11-04 21:50:00.000,ed62724e-d448-4c4f-b9d7-5d0785250856,0,
