com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
3826,02468e66-9fd5-4bbc-b212-cf164586552e.binning_data.json,2562769,6000,0,2021-01-15 23:00:01.491,com.sec.android.app.shealth,2021-01-15 23:00:01.491,,1.1113518,2848.1382,142.12466,3826,vC702BfhH0,com.sec.android.app.shealth,0,02468e66-9fd5-4bbc-b212-cf164586552e.achievement.json,02468e66-9fd5-4bbc-b212-cf164586552e,1610668800000,
50,4eca692d-4ea1-48ba-b467-d887223e026b.binning_data.json,38577,6000,0,2021-01-12 23:00:01.793,com.sec.android.app.shealth,2021-01-12 23:00:01.793,,0.97377354,37.566162,1.8323517,50,vC702BfhH0,com.sec.android.app.shealth,0,4eca692d-4ea1-48ba-b467-d887223e026b.achievement.json,4eca692d-4ea1-48ba-b467-d887223e026b,1610409600000,
7916,35e718f2-939c-463f-939a-2d1676efbe99.binning_data.json,3305938,6000,4945,2020-12-11 23:00:07.569,com.sec.android.app.shealth,2020-12-10 23:00:15.859,,2.1549268,7124.0547,504.31345,2971,RHeBeWmk3Z,com.sec.android.app.shealth,0,35e718f2-939c-463f-939a-2d1676efbe99.achievement.json,35e718f2-939c-463f-939a-2d1676efbe99,1607558400000,
6541,0a41d946-0629-4775-befe-dce2064d0cc1.binning_data.json,2586520,6000,5936,2021-01-01 23:00:02.570,com.sec.android.app.shealth,2021-01-01 23:00:02.570,,2.7249281,7048.0815,514.34344,605,vC702BfhH0,com.sec.android.app.shealth,0,0a41d946-0629-4775-befe-dce2064d0cc1.achievement.json,0a41d946-0629-4775-befe-dce2064d0cc1,1609459200000,
3411,559f1e9d-71c5-40ff-a975-394fa5981de8.binning_data.json,1920807,6000,63,2021-02-26 23:00:09.877,com.sec.android.app.shealth,2021-02-26 23:00:09.877,,1.3382773,2570.5732,139.20695,3348,RHeBeWmk3Z,com.sec.android.app.shealth,0,559f1e9d-71c5-40ff-a975-394fa5981de8.achievement.json,559f1e9d-71c5-40ff-a975-394fa5981de8,1614297600000,
8401,7d34b1d4-0fe4-4f16-9e2d-d539695a9aed.binning_data.json,3698645,6000,4552,2021-02-25 22:53:57.900,com.sec.android.app.shealth,2021-02-24 23:18:12.340,7d34b1d4-0fe4-4f16-9e2d-d539695a9aed.source_info.json,2.0664155,7642.9385,507.2708,3849,VfS0qUERdZ,com.sec.android.app.shealth,0,7d34b1d4-0fe4-4f16-9e2d-d539695a9aed.achievement.json,7d34b1d4-0fe4-4f16-9e2d-d539695a9aed,1614211200000,
587,17b4787e-cdee-489b-9ff2-99290832f3be.binning_data.json,330681,6000,2,2021-02-14 22:39:35.098,com.sec.android.app.shealth,2021-02-13 23:18:43.560,17b4787e-cdee-489b-9ff2-99290832f3be.source_info.json,1.3716046,453.56396,21.860518,585,VfS0qUERdZ,com.sec.android.app.shealth,0,17b4787e-cdee-489b-9ff2-99290832f3be.achievement.json,17b4787e-cdee-489b-9ff2-99290832f3be,1613260800000,
645,22cc213a-3da2-4a16-9f74-8b968c7781e6.binning_data.json,366183,6000,9,2021-01-18 22:55:02.567,com.sec.android.app.shealth,2021-01-17 23:12:40.314,22cc213a-3da2-4a16-9f74-8b968c7781e6.source_info.json,1.3656014,500.0609,25.240236,636,VfS0qUERdZ,com.sec.android.app.shealth,0,22cc213a-3da2-4a16-9f74-8b968c7781e6.achievement.json,22cc213a-3da2-4a16-9f74-8b968c7781e6,1610928000000,
5307,9bad30f8-6f1b-4872-b71e-eeb7718f7e34.binning_data.json,2778001,6000,525,2020-12-04 23:00:02.530,com.sec.android.app.shealth,2020-12-04 23:00:02.530,,1.4601992,4056.436,226.52,4782,RHeBeWmk3Z,com.sec.android.app.shealth,0,9bad30f8-6f1b-4872-b71e-eeb7718f7e34.achievement.json,9bad30f8-6f1b-4872-b71e-eeb7718f7e34,1607040000000,
5997,dc85b913-10d5-4aeb-b82f-73c0336f765c.binning_data.json,2538599,6000,4388,2021-02-07 23:00:02.013,com.sec.android.app.shealth,2021-02-07 23:00:02.013,,2.426258,6159.298,413.80206,1609,vC702BfhH0,com.sec.android.app.shealth,0,dc85b913-10d5-4aeb-b82f-73c0336f765c.achievement.json,dc85b913-10d5-4aeb-b82f-73c0336f765c,1612656000000,
7973,77981694-8026-4d7c-85e7-b2037171fb0a.binning_data.json,4515117,6000,104,2020-11-28 22:35:04.262,com.sec.android.app.shealth,2020-11-28 04:55:48.556,77981694-8026-4d7c-85e7-b2037171fb0a.source_info.json,1.323512,5975.8115,290.58218,7869,VfS0qUERdZ,com.sec.android.app.shealth,0,77981694-8026-4d7c-85e7-b2037171fb0a.achievement.json,77981694-8026-4d7c-85e7-b2037171fb0a,1606521600000,
4894,11a1e5b9-f337-41ab-b85e-1d572340d286.binning_data.json,2728360,6000,35,2021-02-27 22:05:30.966,com.sec.android.app.shealth,2021-02-26 23:17:44.454,11a1e5b9-f337-41ab-b85e-1d572340d286.source_info.json,1.4296694,3900.6528,197.2787,4859,VfS0qUERdZ,com.sec.android.app.shealth,0,11a1e5b9-f337-41ab-b85e-1d572340d286.achievement.json,11a1e5b9-f337-41ab-b85e-1d572340d286,1614384000000,
10079,38347895-9e10-4578-9e90-c698e4f26426.binning_data.json,5795093,6000,68,2021-01-24 23:00:02.123,com.sec.android.app.shealth,2021-01-24 23:00:02.123,,1.3756107,7971.793,388.1352,10011,vC702BfhH0,com.sec.android.app.shealth,0,38347895-9e10-4578-9e90-c698e4f26426.achievement.json,38347895-9e10-4578-9e90-c698e4f26426,1611446400000,
12639,f09ad524-9367-42cc-95a9-5834c3cdc993.binning_data.json,5047881,6000,10537,2021-01-09 22:47:02.436,com.sec.android.app.shealth,2021-01-09 06:28:10.290,f09ad524-9367-42cc-95a9-5834c3cdc993.source_info.json,2.497722,12608.204,908.6957,2102,VfS0qUERdZ,com.sec.android.app.shealth,0,f09ad524-9367-42cc-95a9-5834c3cdc993.achievement.json,f09ad524-9367-42cc-95a9-5834c3cdc993,1610150400000,
7114,edfaddf8-b550-44e9-af9d-686d53ae9d44.binning_data.json,2922898,6000,5099,2020-12-09 22:50:50.718,com.sec.android.app.shealth,2020-12-08 23:14:08.103,edfaddf8-b550-44e9-af9d-686d53ae9d44.source_info.json,2.2197587,6488.13,466.87448,2015,VfS0qUERdZ,com.sec.android.app.shealth,0,edfaddf8-b550-44e9-af9d-686d53ae9d44.achievement.json,edfaddf8-b550-44e9-af9d-686d53ae9d44,1607472000000,
6604,7dbcea0a-0a9e-49af-9e96-0c2789fe7bc4.binning_data.json,2787703,6000,4710,2021-02-05 23:00:03.817,com.sec.android.app.shealth,2021-02-05 23:00:03.817,,2.0333018,5668.2427,403.31567,1894,RHeBeWmk3Z,com.sec.android.app.shealth,0,7dbcea0a-0a9e-49af-9e96-0c2789fe7bc4.achievement.json,7dbcea0a-0a9e-49af-9e96-0c2789fe7bc4,1612483200000,
68,2e46ed18-eaf5-46c8-9caf-57f1bbcc4939.binning_data.json,44883,6000,0,2021-02-01 23:00:01.084,com.sec.android.app.shealth,2021-02-01 23:00:01.084,,1.1783087,52.88672,2.4498596,68,vC702BfhH0,com.sec.android.app.shealth,0,2e46ed18-eaf5-46c8-9caf-57f1bbcc4939.achievement.json,2e46ed18-eaf5-46c8-9caf-57f1bbcc4939,1612137600000,
2530,5431f9e7-6e44-4f5c-918f-0649635e4ea1.binning_data.json,1792458,6000,0,2021-01-20 23:00:01.872,com.sec.android.app.shealth,2021-01-20 23:00:01.872,,1.0329671,1851.5508,96.17157,2530,vC702BfhH0,com.sec.android.app.shealth,0,5431f9e7-6e44-4f5c-918f-0649635e4ea1.achievement.json,5431f9e7-6e44-4f5c-918f-0649635e4ea1,1611100800000,
5799,2b792561-13a2-4edb-b4be-125e1e80c209.binning_data.json,3738810,6000,0,2021-01-16 23:00:03.573,com.sec.android.app.shealth,2021-01-16 23:00:03.573,,1.1647174,4354.657,213.48387,5799,vC702BfhH0,com.sec.android.app.shealth,0,2b792561-13a2-4edb-b4be-125e1e80c209.achievement.json,2b792561-13a2-4edb-b4be-125e1e80c209,1610755200000,
10870,51a0595e-03c6-42bb-baae-79350f180a10.binning_data.json,5241071,6000,4484,2021-01-21 23:00:01.605,com.sec.android.app.shealth,2021-01-21 23:00:01.605,,1.8898296,9904.732,598.8287,6386,vC702BfhH0,com.sec.android.app.shealth,0,51a0595e-03c6-42bb-baae-79350f180a10.achievement.json,51a0595e-03c6-42bb-baae-79350f180a10,1611187200000,
6427,4557a3ad-65d6-498a-89e4-5dbab5caf20f.binning_data.json,2648438,6000,4655,2020-12-12 22:01:44.584,com.sec.android.app.shealth,2020-12-11 23:23:41.929,4557a3ad-65d6-498a-89e4-5dbab5caf20f.source_info.json,2.1321752,5646.934,406.11575,1772,VfS0qUERdZ,com.sec.android.app.shealth,0,4557a3ad-65d6-498a-89e4-5dbab5caf20f.achievement.json,4557a3ad-65d6-498a-89e4-5dbab5caf20f,1607731200000,
8957,3cfed2dd-e95b-49c2-8d60-2685ab40ec93.binning_data.json,4512323,6000,4573,2021-02-15 23:00:01.702,com.sec.android.app.shealth,2021-02-15 23:00:01.702,,1.8627802,8405.468,536.61615,4384,vC702BfhH0,com.sec.android.app.shealth,0,3cfed2dd-e95b-49c2-8d60-2685ab40ec93.achievement.json,3cfed2dd-e95b-49c2-8d60-2685ab40ec93,1613347200000,
16962,fbb65645-81de-4f8c-9f6e-4e3b5de64f21.binning_data.json,10318931,6000,62,2021-02-02 23:15:03.323,com.sec.android.app.shealth,2021-02-01 23:17:00.879,fbb65645-81de-4f8c-9f6e-4e3b5de64f21.source_info.json,1.2470379,12868.099,629.8608,16900,VfS0qUERdZ,com.sec.android.app.shealth,0,fbb65645-81de-4f8c-9f6e-4e3b5de64f21.achievement.json,fbb65645-81de-4f8c-9f6e-4e3b5de64f21,1612224000000,
15421,40ee1112-671d-4f54-9d2e-43113c929f81.binning_data.json,7937763,6000,4868,2020-11-07 22:00:02.843,com.sec.android.app.shealth,2020-11-07 08:33:41.314,,1.5224258,12084.657,701.129,10553,RHeBeWmk3Z,com.sec.android.app.shealth,0,40ee1112-671d-4f54-9d2e-43113c929f81.achievement.json,40ee1112-671d-4f54-9d2e-43113c929f81,1604707200000,
5534,147e1a91-6b08-4749-a9cd-8a47abe27886.binning_data.json,3392356,6000,0,2021-01-30 23:00:02.778,com.sec.android.app.shealth,2021-01-30 23:00:02.778,,1.235953,4192.793,203.3404,5534,vC702BfhH0,com.sec.android.app.shealth,0,147e1a91-6b08-4749-a9cd-8a47abe27886.achievement.json,147e1a91-6b08-4749-a9cd-8a47abe27886,1611964800000,
2262,18187723-6e37-4a6c-9c70-cd3baea1997a.binning_data.json,1141366,6000,181,2021-01-02 23:00:03.653,com.sec.android.app.shealth,2021-01-02 23:00:03.653,,1.5416571,1759.5961,101.52968,2081,RHeBeWmk3Z,com.sec.android.app.shealth,0,18187723-6e37-4a6c-9c70-cd3baea1997a.achievement.json,18187723-6e37-4a6c-9c70-cd3baea1997a,1609545600000,
9738,278ca5db-6b15-4a97-8b21-cc141031b8a3.binning_data.json,4423295,6000,5122,2020-12-27 23:00:04.388,com.sec.android.app.shealth,2020-12-27 23:00:04.388,,1.8188415,8045.2725,546.799,4616,RHeBeWmk3Z,com.sec.android.app.shealth,0,278ca5db-6b15-4a97-8b21-cc141031b8a3.achievement.json,278ca5db-6b15-4a97-8b21-cc141031b8a3,1609027200000,
631,05a6d0fb-f154-46ed-810a-883469a1bff4.binning_data.json,357290,6000,9,2021-01-18 23:00:03.212,com.sec.android.app.shealth,2021-01-18 23:00:03.212,,1.3659372,488.036,24.53,622,RHeBeWmk3Z,com.sec.android.app.shealth,0,05a6d0fb-f154-46ed-810a-883469a1bff4.achievement.json,05a6d0fb-f154-46ed-810a-883469a1bff4,1610928000000,
8248,2edb2727-f356-4d38-ab92-a0a03ca695cf.binning_data.json,3804114,6000,4676,2021-01-26 23:00:01.726,com.sec.android.app.shealth,2021-01-26 23:00:01.726,,2.081119,7916.8164,504.701,3572,vC702BfhH0,com.sec.android.app.shealth,0,2edb2727-f356-4d38-ab92-a0a03ca695cf.achievement.json,2edb2727-f356-4d38-ab92-a0a03ca695cf,1611619200000,
5609,4e5b31a1-361e-480a-9cac-19912d3e204a.binning_data.json,3078986,6000,56,2020-11-23 22:00:02.849,com.sec.android.app.shealth,2020-11-23 19:21:32.885,,1.3696359,4217.091,209.52324,5553,RHeBeWmk3Z,com.sec.android.app.shealth,0,4e5b31a1-361e-480a-9cac-19912d3e204a.achievement.json,4e5b31a1-361e-480a-9cac-19912d3e204a,1606089600000,
9711,167dd6f3-d018-41ab-95fd-c1d1c5cd6afe.binning_data.json,4353127,6000,5342,2020-12-02 23:00:01.612,com.sec.android.app.shealth,2020-12-02 23:00:01.612,,2.1415508,9322.443,603.7594,4369,vC702BfhH0,com.sec.android.app.shealth,0,167dd6f3-d018-41ab-95fd-c1d1c5cd6afe.achievement.json,167dd6f3-d018-41ab-95fd-c1d1c5cd6afe,1606867200000,
7224,614b23d8-d628-4c9e-9b3c-44648cc88061.binning_data.json,3065653,6000,5126,2021-01-07 23:00:03.684,com.sec.android.app.shealth,2021-01-07 23:00:03.684,,2.06214,6321.807,448.31445,2098,RHeBeWmk3Z,com.sec.android.app.shealth,0,614b23d8-d628-4c9e-9b3c-44648cc88061.achievement.json,614b23d8-d628-4c9e-9b3c-44648cc88061,1609977600000,
22,333f8fdf-2a3d-4467-8744-8c74855d2e1e.binning_data.json,15552,6000,0,2020-12-06 23:01:59.107,com.sec.android.app.shealth,2020-12-06 23:01:59.107,,1.06516,16.56543,0.8286438,22,vC702BfhH0,com.sec.android.app.shealth,0,333f8fdf-2a3d-4467-8744-8c74855d2e1e.achievement.json,333f8fdf-2a3d-4467-8744-8c74855d2e1e,1607212800000,
7267,3404beb9-7cdd-457b-acd5-d7602d09dd4d.binning_data.json,3067980,6000,4752,2021-02-20 23:00:06.527,com.sec.android.app.shealth,2021-02-19 23:00:13.708,,2.1323204,6541.9175,456.0444,2515,RHeBeWmk3Z,com.sec.android.app.shealth,0,3404beb9-7cdd-457b-acd5-d7602d09dd4d.achievement.json,3404beb9-7cdd-457b-acd5-d7602d09dd4d,1613692800000,
7465,de4271b0-2833-4d7a-a607-de3ae1ac8c72.binning_data.json,3192280,6000,4075,2021-02-11 23:00:04.315,com.sec.android.app.shealth,2021-02-11 23:00:04.315,,2.108207,6729.989,459.8,3390,RHeBeWmk3Z,com.sec.android.app.shealth,0,de4271b0-2833-4d7a-a607-de3ae1ac8c72.achievement.json,de4271b0-2833-4d7a-a607-de3ae1ac8c72,1613001600000,
7182,4ac33668-7421-40db-9c29-920d14d108de.binning_data.json,4003439,6000,77,2020-11-30 22:35:02.221,com.sec.android.app.shealth,2020-11-30 07:31:04.829,4ac33668-7421-40db-9c29-920d14d108de.source_info.json,1.3797054,5523.5664,277.7865,7105,VfS0qUERdZ,com.sec.android.app.shealth,0,4ac33668-7421-40db-9c29-920d14d108de.achievement.json,4ac33668-7421-40db-9c29-920d14d108de,1606694400000,
7768,36858133-e5fb-4f09-b814-63f601b63f5d.binning_data.json,4450645,6000,18,2020-11-11 21:56:36.544,com.sec.android.app.shealth,2020-11-10 22:15:02.461,36858133-e5fb-4f09-b814-63f601b63f5d.source_info.json,1.3062553,5813.6787,279.7304,7750,VfS0qUERdZ,com.sec.android.app.shealth,0,36858133-e5fb-4f09-b814-63f601b63f5d.achievement.json,36858133-e5fb-4f09-b814-63f601b63f5d,1605052800000,
5580,218e8a88-2652-4804-845c-3af7a688e776.binning_data.json,2976939,6000,202,2021-02-03 23:00:03.069,com.sec.android.app.shealth,2021-02-02 23:00:04.118,,1.4390157,4283.863,226.41077,5378,RHeBeWmk3Z,com.sec.android.app.shealth,0,218e8a88-2652-4804-845c-3af7a688e776.achievement.json,218e8a88-2652-4804-845c-3af7a688e776,1612224000000,
6452,76b87482-07d2-4c8d-8fd2-182a75c23373.binning_data.json,2764627,6000,4427,2021-02-07 23:00:04.155,com.sec.android.app.shealth,2021-02-07 23:00:04.155,,2.011527,5561.123,392.05243,2025,RHeBeWmk3Z,com.sec.android.app.shealth,0,76b87482-07d2-4c8d-8fd2-182a75c23373.achievement.json,76b87482-07d2-4c8d-8fd2-182a75c23373,1612656000000,
17,11b0e65b-ba35-4728-920d-f2297e33a0ff.binning_data.json,62308,6000,0,2020-11-21 22:00:02.843,com.sec.android.app.shealth,2020-11-21 22:00:02.843,,0.2103062,13.10376,0.5953293,17,RHeBeWmk3Z,com.sec.android.app.shealth,0,11b0e65b-ba35-4728-920d-f2297e33a0ff.achievement.json,11b0e65b-ba35-4728-920d-f2297e33a0ff,1605916800000,
5429,174a2147-3c45-43bc-aa71-2face0421ab3.binning_data.json,3124540,6000,12,2020-12-17 21:41:25.876,com.sec.android.app.shealth,2020-12-16 23:03:36.624,174a2147-3c45-43bc-aa71-2face0421ab3.source_info.json,1.3190129,4121.309,209.69273,5417,VfS0qUERdZ,com.sec.android.app.shealth,0,174a2147-3c45-43bc-aa71-2face0421ab3.achievement.json,174a2147-3c45-43bc-aa71-2face0421ab3,1608163200000,
6950,bd9fecdf-637c-4962-8872-b9671d0062e4.binning_data.json,2787160,6000,5456,2020-12-14 23:00:01.691,com.sec.android.app.shealth,2020-12-14 23:00:01.691,,2.6308982,7332.7363,513.78186,1494,vC702BfhH0,com.sec.android.app.shealth,0,bd9fecdf-637c-4962-8872-b9671d0062e4.achievement.json,bd9fecdf-637c-4962-8872-b9671d0062e4,1607904000000,
847,1d493359-9f9a-4e88-94bc-34eb3ba77663.binning_data.json,496178,6000,11,2020-11-14 20:37:41.338,com.sec.android.app.shealth,2020-11-13 22:15:03.147,1d493359-9f9a-4e88-94bc-34eb3ba77663.source_info.json,1.2734315,631.8488,30.326094,836,VfS0qUERdZ,com.sec.android.app.shealth,0,1d493359-9f9a-4e88-94bc-34eb3ba77663.achievement.json,1d493359-9f9a-4e88-94bc-34eb3ba77663,1605312000000,
11821,a2442e89-e66f-4682-8386-7d4adb500307.binning_data.json,5412778,6000,5811,2020-12-02 22:55:01.920,com.sec.android.app.shealth,2020-12-01 23:07:34.647,a2442e89-e66f-4682-8386-7d4adb500307.source_info.json,1.986597,10753.009,694.207,6010,VfS0qUERdZ,com.sec.android.app.shealth,0,a2442e89-e66f-4682-8386-7d4adb500307.achievement.json,a2442e89-e66f-4682-8386-7d4adb500307,1606867200000,
7256,90de2766-b34d-420c-a503-89bf5012c72e.binning_data.json,3925175,6000,218,2020-11-07 08:33:41.200,com.sec.android.app.shealth,2020-11-07 08:33:41.200,,1.3895247,5454.128,265.29,7038,RHeBeWmk3Z,com.sec.android.app.shealth,0,90de2766-b34d-420c-a503-89bf5012c72e.achievement.json,90de2766-b34d-420c-a503-89bf5012c72e,1604448000000,
555,b57e19b3-5eed-4b3c-8263-4259266747d7.binning_data.json,338205,6000,0,2020-11-17 18:12:02.861,com.sec.android.app.shealth,2020-11-17 08:36:37.255,b57e19b3-5eed-4b3c-8263-4259266747d7.source_info.json,1.2270069,414.98047,19.64831,555,VfS0qUERdZ,com.sec.android.app.shealth,0,b57e19b3-5eed-4b3c-8263-4259266747d7.achievement.json,b57e19b3-5eed-4b3c-8263-4259266747d7,1605571200000,
24383,14919edb-7395-4053-8f8c-933712de8d11.binning_data.json,13781419,6000,0,2021-02-10 23:00:01.555,com.sec.android.app.shealth,2021-02-10 23:00:01.555,,1.355262,18677.436,880.91656,24383,vC702BfhH0,com.sec.android.app.shealth,0,14919edb-7395-4053-8f8c-933712de8d11.achievement.json,14919edb-7395-4053-8f8c-933712de8d11,1612915200000,
12708,5258e68e-3745-43c0-bd27-cc94c641f1c7.binning_data.json,7391213,6000,28,2020-12-25 23:00:05.147,com.sec.android.app.shealth,2020-12-25 23:00:05.147,,1.2767957,9437.07,503.4393,12680,RHeBeWmk3Z,com.sec.android.app.shealth,0,5258e68e-3745-43c0-bd27-cc94c641f1c7.achievement.json,5258e68e-3745-43c0-bd27-cc94c641f1c7,1608854400000,
13151,c6ad624a-5865-47a3-970a-f376a70e9580.binning_data.json,5295545,6000,10116,2021-02-08 23:00:01.936,com.sec.android.app.shealth,2021-02-08 23:00:01.936,,2.6180248,13863.871,938.71326,3035,vC702BfhH0,com.sec.android.app.shealth,0,c6ad624a-5865-47a3-970a-f376a70e9580.achievement.json,c6ad624a-5865-47a3-970a-f376a70e9580,1612742400000,
36,5f481cd6-e379-48e3-9b84-57e0b1100500.binning_data.json,23507,6000,0,2020-12-23 23:00:01.742,com.sec.android.app.shealth,2020-12-23 23:00:01.742,,1.1702379,27.509708,1.3425721,36,vC702BfhH0,com.sec.android.app.shealth,0,5f481cd6-e379-48e3-9b84-57e0b1100500.achievement.json,5f481cd6-e379-48e3-9b84-57e0b1100500,1608681600000,
8837,3d59d5bd-9619-473c-864c-2db3005ca901.binning_data.json,4083283,6000,4631,2020-12-22 21:59:29.014,com.sec.android.app.shealth,2020-12-22 08:08:04.579,3d59d5bd-9619-473c-864c-2db3005ca901.source_info.json,1.8843518,7694.343,520.00916,4206,VfS0qUERdZ,com.sec.android.app.shealth,0,3d59d5bd-9619-473c-864c-2db3005ca901.achievement.json,3d59d5bd-9619-473c-864c-2db3005ca901,1608595200000,
9540,80f6a3a4-f9da-4040-b8e4-fb27f9adec34.binning_data.json,4388449,6000,5045,2020-12-01 22:58:19.192,com.sec.android.app.shealth,2020-12-01 03:37:20.610,80f6a3a4-f9da-4040-b8e4-fb27f9adec34.source_info.json,1.7972814,7887.279,533.8888,4495,VfS0qUERdZ,com.sec.android.app.shealth,0,80f6a3a4-f9da-4040-b8e4-fb27f9adec34.achievement.json,80f6a3a4-f9da-4040-b8e4-fb27f9adec34,1606780800000,
44,c69968a7-4c3a-40fb-bf93-dc6cf4b7df95.binning_data.json,27634,6000,4,2020-11-14 22:00:03.097,com.sec.android.app.shealth,2020-11-14 22:00:03.097,,1.3044219,36.046875,1.956543,40,vC702BfhH0,com.sec.android.app.shealth,0,c69968a7-4c3a-40fb-bf93-dc6cf4b7df95.achievement.json,c69968a7-4c3a-40fb-bf93-dc6cf4b7df95,1605312000000,
281,4b42579c-a891-4106-a1f1-0227faa3498f.binning_data.json,200767,6000,0,2020-11-21 21:39:37.508,com.sec.android.app.shealth,2020-11-20 22:33:05.296,4b42579c-a891-4106-a1f1-0227faa3498f.source_info.json,1.0376923,208.3352,10.05983,281,VfS0qUERdZ,com.sec.android.app.shealth,0,4b42579c-a891-4106-a1f1-0227faa3498f.achievement.json,4b42579c-a891-4106-a1f1-0227faa3498f,1605916800000,
1023,c717ffc5-fbe0-496f-9e38-074345c2c27a.binning_data.json,543104,6000,24,2021-01-27 23:12:17.422,com.sec.android.app.shealth,2021-01-26 23:15:03.202,c717ffc5-fbe0-496f-9e38-074345c2c27a.source_info.json,1.4806604,804.15326,40.140476,999,VfS0qUERdZ,com.sec.android.app.shealth,0,c717ffc5-fbe0-496f-9e38-074345c2c27a.achievement.json,c717ffc5-fbe0-496f-9e38-074345c2c27a,1611705600000,
93,3e009584-6d7f-44e1-9fa4-e96575383ccb.binning_data.json,68689,6000,0,2020-12-09 23:00:01.547,com.sec.android.app.shealth,2020-12-09 23:00:01.547,,1.0114555,69.47598,3.5274825,93,vC702BfhH0,com.sec.android.app.shealth,0,3e009584-6d7f-44e1-9fa4-e96575383ccb.achievement.json,3e009584-6d7f-44e1-9fa4-e96575383ccb,1607472000000,
77,48caffc9-5989-483b-813b-b15b2b867c57.binning_data.json,47597,6000,0,2020-11-25 22:00:01.233,com.sec.android.app.shealth,2020-11-25 22:00:01.233,,1.2175087,57.950195,2.724121,77,vC702BfhH0,com.sec.android.app.shealth,0,48caffc9-5989-483b-813b-b15b2b867c57.achievement.json,48caffc9-5989-483b-813b-b15b2b867c57,1606262400000,
19041,cfcd48c3-0125-46f8-8f9b-af33bb131031.binning_data.json,12182568,6000,19,2020-12-26 23:00:02.168,com.sec.android.app.shealth,2020-12-26 23:00:02.168,,1.1637247,14177.154,713.74506,19022,vC702BfhH0,com.sec.android.app.shealth,0,cfcd48c3-0125-46f8-8f9b-af33bb131031.achievement.json,cfcd48c3-0125-46f8-8f9b-af33bb131031,1608940800000,
25724,8082742c-e5d1-4993-892e-fac2d7df80e3.binning_data.json,14198157,6000,32,2021-02-10 20:24:17.432,com.sec.android.app.shealth,2021-02-09 23:08:35.913,8082742c-e5d1-4993-892e-fac2d7df80e3.source_info.json,1.3580027,19281.135,969.2272,25692,VfS0qUERdZ,com.sec.android.app.shealth,0,8082742c-e5d1-4993-892e-fac2d7df80e3.achievement.json,8082742c-e5d1-4993-892e-fac2d7df80e3,1612915200000,
7965,191c8bb8-d894-4b88-9628-a9422e231786.binning_data.json,3437233,6000,4631,2020-12-22 23:00:03.624,com.sec.android.app.shealth,2020-12-22 23:00:03.624,,2.0476346,7038.198,486.95544,3334,RHeBeWmk3Z,com.sec.android.app.shealth,0,191c8bb8-d894-4b88-9628-a9422e231786.achievement.json,191c8bb8-d894-4b88-9628-a9422e231786,1608595200000,
356,146a8cc5-9d32-4c59-9e7d-6a3727634fda.binning_data.json,189857,6000,2,2021-01-12 23:00:03.995,com.sec.android.app.shealth,2021-01-12 23:00:03.995,,1.4863341,282.191,14.0,354,RHeBeWmk3Z,com.sec.android.app.shealth,0,146a8cc5-9d32-4c59-9e7d-6a3727634fda.achievement.json,146a8cc5-9d32-4c59-9e7d-6a3727634fda,1610409600000,
7839,424f50a2-f383-480b-9fa2-798977595e36.binning_data.json,3325889,6000,5531,2020-12-07 22:55:02.618,com.sec.android.app.shealth,2020-12-06 23:06:13.901,424f50a2-f383-480b-9fa2-798977595e36.source_info.json,2.3534048,7827.1636,541.81036,2308,VfS0qUERdZ,com.sec.android.app.shealth,0,424f50a2-f383-480b-9fa2-798977595e36.achievement.json,424f50a2-f383-480b-9fa2-798977595e36,1607299200000,
7239,1affef25-856d-4fef-9f93-51011df74038.binning_data.json,3046406,6000,5002,2021-01-06 23:00:10.610,com.sec.android.app.shealth,2021-01-05 23:00:07.038,,2.0544076,6258.5605,442.4873,2237,RHeBeWmk3Z,com.sec.android.app.shealth,0,1affef25-856d-4fef-9f93-51011df74038.achievement.json,1affef25-856d-4fef-9f93-51011df74038,1609804800000,
8221,be32840a-c5d0-4e76-a5c4-b56ed5c9fcf8.binning_data.json,3614804,6000,5155,2020-12-03 22:35:02.292,com.sec.android.app.shealth,2020-12-02 23:35:01.871,be32840a-c5d0-4e76-a5c4-b56ed5c9fcf8.source_info.json,1.9280242,6969.43,486.61755,3066,VfS0qUERdZ,com.sec.android.app.shealth,0,be32840a-c5d0-4e76-a5c4-b56ed5c9fcf8.achievement.json,be32840a-c5d0-4e76-a5c4-b56ed5c9fcf8,1606953600000,
7647,07aba27d-5317-4035-9452-8a35f6ce8ad2.binning_data.json,4462433,6000,4,2020-11-07 22:00:01.352,com.sec.android.app.shealth,2020-11-07 22:00:01.352,,1.3449597,6001.7935,289.13995,7643,vC702BfhH0,com.sec.android.app.shealth,0,07aba27d-5317-4035-9452-8a35f6ce8ad2.achievement.json,07aba27d-5317-4035-9452-8a35f6ce8ad2,1604707200000,
6943,5542c127-bd25-4d19-8925-441fa68f0456.binning_data.json,2916590,6000,4870,2021-02-12 22:05:29.067,com.sec.android.app.shealth,2021-02-11 23:03:52.288,5542c127-bd25-4d19-8925-441fa68f0456.source_info.json,2.330378,6796.7593,464.4154,2073,VfS0qUERdZ,com.sec.android.app.shealth,0,5542c127-bd25-4d19-8925-441fa68f0456.achievement.json,5542c127-bd25-4d19-8925-441fa68f0456,1613088000000,
