com.samsung.health.floors_climbed,6156001,5
start_time,custom,update_time,create_time,floor,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-03-10 15:10:21.605,,2021-03-10 15:11:04.640,2021-03-10 15:11:04.610,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 15:10:36.607,2d4e3b68-005b-ad79-04fa-fbfffc9dee3c,
2020-11-13 07:48:06.305,,2020-11-13 07:49:10.489,2020-11-13 07:49:10.421,3.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-13 07:48:58.307,ecb65364-67cf-80c3-9243-566649371356,
2020-12-17 13:46:22.198,,2020-12-17 13:48:23.830,2020-12-17 13:46:37.203,8.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-17 13:48:21.802,3e55a2b4-1016-7a2e-5dfa-5f2f9a2d4b38,
2021-01-24 13:38:15.867,,2021-01-24 13:41:02.068,2021-01-24 13:38:40.891,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-24 13:40:10.002,68658e32-bdc6-a1a4-8e9c-99597c1ed8cd,
2020-11-02 16:08:22.760,,2020-11-02 16:10:04.824,2020-11-02 16:10:04.784,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-02 16:09:12.762,7f3b9e6b-76bb-9de8-56e4-74e14c2d2d05,
2021-03-13 07:38:11.778,,2021-03-13 08:10:15.828,2021-03-13 08:10:15.796,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-13 07:38:24.783,08bc924a-cef9-d180-17a7-4859f30097cf,
2021-01-29 12:04:00.777,,2021-01-29 12:04:59.842,2021-01-29 12:04:59.798,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-29 12:04:31.779,23a759ec-2d8c-3dd3-dbe5-cc926f18996b,
2021-03-13 11:50:03.314,,2021-03-13 11:55:12.604,2021-03-13 11:55:12.539,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-13 11:50:25.317,5369cc09-b244-c95e-9c14-737bbdb40454,
2021-02-22 11:08:50.335,,2021-02-22 11:09:26.326,2021-02-22 11:09:13.407,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-22 11:09:18.234,7a93b327-3e03-2bd3-3840-9d8e49719237,
2021-02-20 10:12:51.012,,2021-02-20 10:14:40.140,2021-02-20 10:14:40.126,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-20 10:13:02.015,a190f45c-82e1-67d4-2948-479bb77d6c65,
2021-01-30 11:12:17.751,,2021-01-30 11:13:23.848,2021-01-30 11:13:23.808,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-30 11:12:45.753,03e988c7-468d-3fca-3b73-a9ab2c6ebc12,
2021-03-17 12:10:43.024,,2021-03-17 12:14:43.391,2021-03-17 12:14:43.303,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-17 12:11:20.205,4c9f1072-ad0c-0a94-0ac1-e150afd5b3dd,
2020-11-05 16:28:07.775,,2020-11-05 16:30:24.911,2020-11-05 16:30:24.873,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-05 16:28:29.780,3137c511-6728-b2e7-b430-c562de86783e,
2021-02-15 09:28:27.774,,2021-02-15 09:30:02.912,2021-02-15 09:30:02.786,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-15 09:29:35.778,9e815905-b556-119a-cd96-3ec82f2e5771,
2021-03-20 12:35:49.638,,2021-03-20 12:38:47.551,2021-03-20 12:38:47.492,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 12:35:58.135,08b64dce-725b-3daf-6812-9f1ca34c9112,
2020-12-16 15:18:37.161,,2020-12-16 15:19:37.348,2020-12-16 15:19:37.239,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-16 15:19:08.177,c1098425-40ef-50cf-59e8-74d1af293f2c,
2020-11-13 18:54:16.594,,2020-11-13 18:55:34.680,2020-11-13 18:55:34.602,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-13 18:54:38.596,b16018e0-1d85-18cb-d763-bad5993d5878,
2021-02-10 10:21:34.816,,2021-02-10 10:27:42.066,2021-02-10 10:27:42.003,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 10:21:46.824,c37129ee-11e9-c1dc-535f-353f77b6aa2a,
2021-01-31 10:27:15.561,,2021-01-31 10:30:11.621,2021-01-31 10:30:11.608,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-31 10:27:29.563,1a7fb52e-8e18-145e-11ab-4311996be0d0,
2021-03-21 14:48:08.612,,2021-03-21 14:48:41.674,2021-03-21 14:48:41.622,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 14:48:20.614,f8d8d65d-63f3-5af6-e02a-8602cb5a48df,
2021-01-26 16:26:37.337,,2021-01-26 16:36:34.589,2021-01-26 16:36:34.386,4.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-26 16:29:01.345,f11a90a1-c940-1538-f03e-f5755103ccfc,
2021-03-21 16:20:31.690,,2021-03-21 16:27:55.923,2021-03-21 16:27:55.872,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 16:20:46.692,6304df1c-71fe-70ff-0f77-451f3286ebf7,
2020-12-09 12:51:17.904,,2020-12-09 12:53:24.751,2020-12-09 12:51:39.921,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-09 12:51:48.710,37581900-14aa-b6ac-7acc-db9c31b313ef,
2020-11-10 08:56:43.886,,2020-11-10 09:06:59.944,2020-11-10 09:06:59.916,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 08:56:53.887,de60617b-313a-db9e-f062-2a950d787884,
2020-12-28 13:32:00.796,,2020-12-28 13:34:28.118,2020-12-28 13:34:27.853,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-28 13:33:13.803,3c1d761d-9a96-2c05-c85e-eb2c82c905e0,
2021-03-23 10:23:59.735,,2021-03-23 10:25:49.841,2021-03-23 10:24:22.740,4.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-23 10:25:46.821,64fceceb-51fa-0caf-bacb-44bb7733fdec,
2021-01-01 14:08:10.003,,2021-01-01 14:12:03.193,2021-01-01 14:08:41.033,12.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-01 14:11:54.140,5bde1bd5-fa7a-45c2-a8e1-864c884a45af,
2020-11-08 18:06:22.360,,2020-11-08 18:07:14.429,2020-11-08 18:07:14.387,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-08 18:06:45.362,9b401549-2d18-ca4f-fe02-9c684b0ec5d0,
2021-03-24 16:07:19.210,,2021-03-24 16:08:33.312,2021-03-24 16:08:33.229,4.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 16:08:10.213,38b2a18f-0558-d43f-3b9d-f4c89dc18b31,
2021-01-15 06:46:01.697,,2021-01-15 06:50:01.887,2021-01-15 06:50:01.806,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-15 06:47:11.701,a8266cdc-2249-c6da-6f62-5aac653775ea,
2020-12-13 10:27:57.193,,2020-12-13 10:28:22.223,2020-12-13 10:28:22.200,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 10:28:20.195,c8be2ca5-38c8-0a69-e96b-273a11ff6ba1,
2020-12-26 17:36:02.484,,2020-12-26 17:40:43.917,2020-12-26 17:40:43.769,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-26 17:37:24.508,9104947d-d0f2-1eb5-1596-48573187041a,
2021-03-27 09:29:07.420,,2021-03-27 09:36:35.593,2021-03-27 09:36:35.562,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 09:29:20.421,4a08358b-67b0-8db0-c531-0fa963c82872,
2020-12-25 13:54:19.754,,2020-12-25 13:54:19.881,2020-12-25 13:54:19.785,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-25 13:54:19.755,a5fe5057-47f6-2df9-00fa-860a1845a09d,
2020-12-10 14:45:10.571,,2020-12-10 14:45:50.608,2020-12-10 14:45:50.576,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-10 14:45:39.574,e7873b79-1742-2ddc-ead6-97427aba50d8,
2021-03-27 13:15:38.760,,2021-03-27 13:18:41.998,2021-03-27 13:18:41.897,4.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 13:17:01.766,c093e1ba-937c-d077-4ca9-00e253e858b5,
2020-11-22 12:06:58.261,,2020-11-22 12:12:28.296,2020-11-22 12:12:28.281,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-22 12:07:13.263,4e6e6094-8e8f-ed25-d59d-699909a09282,
2020-11-07 10:17:24.681,,2020-11-07 10:18:13.800,2020-11-07 10:17:37.682,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-07 10:17:38.654,993562e1-f39a-fcdf-6305-20176a108349,
2021-03-27 14:34:47.837,,2021-03-27 14:53:55.388,2021-03-27 14:53:55.304,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 14:34:57.839,4c104fdd-65fc-22c2-92a0-717aa55f6a72,
2021-01-24 14:07:06.675,,2021-01-24 14:07:37.721,2021-01-24 14:07:37.679,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-24 14:07:37.677,7e6b9504-ccd5-e0fd-6cd9-134d72180e92,
2020-11-09 12:50:47.474,,2020-11-09 13:05:47.600,2020-11-09 13:05:47.561,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-09 12:50:55.476,0e259a90-091b-24bf-c551-947997d2bd01,
2021-01-29 11:51:03.724,,2021-01-29 11:51:16.153,2021-01-29 11:51:14.727,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-29 11:51:14.131,408a94ff-f28f-bbce-8fdb-43b9cdf84a0a,
2021-03-28 08:23:18.952,,2021-03-28 08:27:04.163,2021-03-28 08:27:04.126,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 08:23:29.955,cd2d7354-35bb-ee55-9f0b-56ceb8def832,
2020-12-06 13:12:53.350,,2020-12-06 13:14:08.733,2020-12-06 13:14:08.666,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-06 13:13:20.358,bf5c2ffb-52fd-004a-1a39-aae7686a006c,
2021-03-28 09:28:46.736,,2021-03-28 09:47:49.212,2021-03-28 09:47:49.177,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 09:28:59.739,fc7578fd-ed25-c0bd-d650-6b681d3de847,
2020-12-10 15:04:25.633,,2020-12-10 15:06:28.685,2020-12-10 15:06:28.646,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-10 15:04:43.636,897b1685-b3ff-b82d-d0fe-8141dae09b01,
2020-11-30 11:55:49.050,,2020-11-30 11:56:58.039,2020-11-30 11:56:53.057,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-30 11:56:57.018,38926e53-92f1-83ec-ac0a-f1dfbbcfc2f0,
2021-03-28 10:53:10.036,,2021-03-28 10:53:10.319,2021-03-28 10:53:10.125,2.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:53:10.037,3f2e1d2f-b3ed-ac28-b84d-6acf889640de,
2020-12-30 14:20:31.567,,2020-12-30 14:22:02.566,2020-12-30 14:20:58.584,5.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-30 14:21:53.362,5ce57a04-70ca-9560-f662-c552708ad0d3,
2020-12-24 15:49:15.889,,2020-12-24 15:50:25.943,2020-12-24 15:50:25.931,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-24 15:49:33.893,a800a156-f820-4f96-d7aa-70e9058c3234,
2021-03-28 11:02:36.190,,2021-03-28 11:14:49.510,2021-03-28 11:14:49.473,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 11:02:45.192,4fa4c442-725c-3eb3-b2ac-bed54a2f3e82,
2021-02-02 11:30:19.557,,2021-02-02 11:43:11.677,2021-02-02 11:43:11.594,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-02 11:30:39.560,a9a0faab-95c6-f02a-c9fb-0b1a5389e6f3,
2020-12-13 10:57:58.941,,2020-12-13 10:58:17.971,2020-12-13 10:58:14.945,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 10:58:16.949,a31636f7-2dc5-c67d-038c-8d7b16456e0f,
2021-03-28 12:28:03.063,,2021-03-28 12:37:05.236,2021-03-28 12:37:05.199,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 12:28:19.071,d8da4cb5-ec96-0977-6315-df364eb78acd,
2020-11-09 10:02:53.829,,2020-11-09 10:11:16.997,2020-11-09 10:11:16.969,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-09 10:03:23.831,bc9124b3-b954-212e-4958-fa69a280e963,
2021-02-23 11:26:11.621,,2021-02-23 11:27:06.803,2021-02-23 11:27:06.741,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-23 11:26:41.623,0f715377-5af6-8ae2-db18-3578b0382e38,
2021-03-29 19:37:29.783,,2021-03-29 19:38:31.844,2021-03-29 19:38:31.801,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-29 19:37:45.800,a44df0f0-013c-0352-8915-c363345d309b,
2020-12-10 15:05:49.636,,2020-12-10 15:07:43.727,2020-12-10 15:06:28.701,4.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-10 15:07:43.707,2360af15-a0ca-08ea-25d0-7933fe982f2a,
2021-02-11 13:54:15.657,,2021-02-11 13:54:49.806,2021-02-11 13:54:49.760,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-11 13:54:46.662,aabe8aad-b4bb-b2e4-ca70-6aa0978b2eed,
2020-11-08 10:26:51.664,,2020-11-08 10:29:06.550,2020-11-08 10:27:11.665,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-08 10:27:35.319,dc3078c8-5197-801e-115d-61352cbe5276,
2020-12-20 17:49:21.670,,2020-12-20 17:49:59.715,2020-12-20 17:49:59.674,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-20 17:49:48.673,7bebd689-b325-040d-ccb9-005bfbd260bf,
2021-03-01 10:48:48.783,,2021-03-01 10:51:07.868,2021-03-01 10:51:07.785,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-01 10:49:04.784,de8200c6-fa43-c648-30e3-c95a2e6e4c9b,
2020-12-11 09:14:39.158,,2020-12-11 09:16:40.210,2020-12-11 09:16:40.167,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-11 09:14:50.161,42013dd8-14c2-5cfc-832c-901d613fc9ef,
2021-02-20 18:04:29.787,,2021-02-20 18:05:22.931,2021-02-20 18:05:22.876,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-20 18:04:56.790,777b3980-d3fa-5571-0623-91d5cc7074f5,
2021-02-28 04:05:51.088,,2021-02-28 04:12:48.490,2021-02-28 04:12:48.397,3.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 04:07:00.101,c9890a25-e849-4e28-8756-7c185e80f28d,
2021-03-03 19:03:31.520,,2021-03-03 19:04:35.561,2021-03-03 19:04:35.527,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-03 19:03:50.523,e7fb02e1-81db-c1e6-6f6c-422efc779cd2,
2021-01-11 06:56:36.631,,2021-01-11 06:58:02.715,2021-01-11 06:58:02.661,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-11 06:56:58.633,a8b9b252-127d-085c-bfa3-7572e00fad17,
2021-03-08 10:05:26.973,,2021-03-08 10:06:14.036,2021-03-08 10:06:13.981,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-08 10:06:05.977,d0002308-1d04-8be8-3f52-4d5234b481c8,
2020-11-28 16:19:23.340,,2020-11-28 16:19:46.370,2020-11-28 16:19:46.343,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-28 16:19:37.342,67d53a98-2b32-004d-0f82-44e2f20156d7,
2020-11-30 11:13:24.592,,2020-11-30 11:14:51.636,2020-11-30 11:14:51.601,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-30 11:13:43.595,66ed9bf3-3a85-d663-a7a0-12bc6ed356de,
2021-03-09 10:53:57.614,,2021-03-09 10:54:27.648,2021-03-09 10:54:19.620,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:54:25.628,c01f732c-0270-9d0f-1881-ff904693c722,
2020-11-05 08:51:10.827,,2020-11-05 08:53:57.897,2020-11-05 08:53:57.833,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-05 08:52:03.832,50a1383d-47f6-efe5-c096-3b57eefaa0f7,
2021-02-19 13:45:00.883,,2021-02-19 13:46:17.918,2021-02-19 13:46:17.891,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-19 13:45:32.885,3a68d05c-e56f-9bb6-1bd9-92dea4edc26e,
2021-02-04 07:48:16.709,,2021-02-04 07:53:50.741,2021-02-04 07:53:50.712,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-04 07:48:32.711,f35048b2-f0b6-6f03-4f2f-5f6f884c7685,
2021-03-11 12:27:29.522,,2021-03-11 12:28:27.622,2021-03-11 12:27:46.585,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-11 12:27:47.585,8d589fdd-3d10-6ea4-6cf7-1237c52e6c4f,
2020-11-15 16:47:23.596,,2020-11-15 16:48:31.670,2020-11-15 16:48:31.607,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-15 16:47:41.600,062f0ff3-b19d-0b0c-996e-0477dadbbc78,
2020-12-21 13:21:12.508,,2020-12-21 13:21:45.695,2020-12-21 13:21:45.646,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-21 13:21:39.511,eabc0d76-94d6-fc42-ead2-391f45a0c067,
2021-03-13 07:47:02.783,,2021-03-13 08:10:15.925,2021-03-13 08:10:15.862,3.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-13 07:47:19.785,fee14156-3d45-683c-92d0-d83c844cf72d,
2020-11-10 10:39:20.507,,2020-11-10 10:50:00.524,2020-11-10 10:50:00.511,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 10:39:33.509,78b042c9-6cd4-24d4-3b1a-5218945aded5,
2020-12-28 13:45:24.255,,2020-12-28 13:45:52.411,2020-12-28 13:45:44.268,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-28 13:45:47.367,960a17f7-2aad-2c28-9ee9-5ca8579a723e,
2021-03-13 15:12:34.858,,2021-03-13 15:16:51.125,2021-03-13 15:16:51.077,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-13 15:12:58.878,3117f803-7f36-cc48-ea9c-2a2b6e9d6220,
2021-02-11 20:13:56.581,,2021-02-11 20:15:28.729,2021-02-11 20:15:28.598,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-11 20:15:08.591,4af9e375-58a4-26ac-6348-c662cd77fbca,
2020-11-05 16:25:45.356,,2020-11-05 16:26:42.704,2020-11-05 16:26:42.656,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-05 16:26:20.358,c30380e3-84ad-760b-a6f0-ef829d36eb8c,
2021-03-19 11:17:17.755,,2021-03-19 11:21:35.945,2021-03-19 11:21:35.919,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-19 11:17:37.758,75a111fb-4fb3-2c49-9738-f609589d3e97,
2021-03-02 19:02:31.742,,2021-03-02 19:03:52.778,2021-03-02 19:03:52.753,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-02 19:02:51.746,dcabdb4b-f63d-ef05-8feb-c1d2b44194d0,
2021-01-21 18:45:12.496,,2021-01-21 18:46:39.786,2021-01-21 18:46:39.713,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-21 18:45:48.570,95459fae-6e50-fdcd-f10e-d0a794e48303,
2021-03-20 13:29:11.477,,2021-03-20 13:37:37.714,2021-03-20 13:37:37.677,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 13:29:20.479,fcf5af99-c07c-1e23-4ba4-ea051ed9f9a1,
2021-03-04 07:54:55.002,,2021-03-04 08:05:36.140,2021-03-04 08:05:36.099,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-04 07:55:13.005,dc7174b2-edfb-6d7b-3f35-a7474f1b195b,
2021-02-10 13:13:53.655,,2021-02-10 13:15:43.685,2021-02-10 13:15:43.658,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 13:14:06.657,e4d18309-5467-037e-4343-7d404a86a3e0,
2021-03-21 14:50:11.080,,2021-03-21 14:51:21.945,2021-03-21 14:50:17.086,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 14:51:02.885,01c21aa1-e1d5-00df-ebc0-2f814cb88887,
2021-03-08 10:40:56.899,,2021-03-08 10:41:31.979,2021-03-08 10:41:31.950,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-08 10:41:13.901,17ad671b-8969-21f0-802e-6b31036e06d6,
2021-03-21 16:44:09.699,,2021-03-21 16:45:48.764,2021-03-21 16:45:48.703,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 16:44:53.702,79ff347a-47c4-46ae-cfe5-b2462a4e2c33,
2021-02-02 08:17:45.171,,2021-02-02 08:24:35.278,2021-02-02 08:24:35.229,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-02 08:18:19.174,cb1e5047-2a97-27d5-b83a-e4ab90b82508,
2021-03-23 10:28:02.969,,2021-03-23 10:30:43.165,2021-03-23 10:28:23.975,6.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-23 10:30:39.133,ac271b0a-2bfc-d083-8127-6dba1b03edc4,
2021-03-09 11:20:06.113,,2021-03-09 11:20:30.288,2021-03-09 11:20:30.247,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 11:20:22.116,e4cf48ec-e1cf-461d-ffa2-0715890bd0c3,
2020-11-11 12:50:10.372,,2020-11-11 12:50:10.474,2020-11-11 12:50:10.387,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-11 12:50:10.373,39fed9f2-e382-3c35-40ed-16255aa42ec8,
2021-03-24 16:15:58.912,,2021-03-24 16:18:11.229,2021-03-24 16:18:11.168,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 16:16:11.915,34622521-5a17-6244-4a21-861eb18da5ab,
2020-11-10 08:35:34.288,,2020-11-10 08:51:26.332,2020-11-10 08:51:26.291,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 08:35:44.289,47e84e20-1889-8153-715a-83da6ba6045d,
2021-03-12 06:52:56.121,,2021-03-12 06:53:18.456,2021-03-12 06:53:18.390,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 06:53:14.137,8f6edba4-1009-73f9-dd01-cc912ecd62da,
2021-03-27 10:08:05.082,,2021-03-27 10:20:26.399,2021-03-27 10:20:26.360,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 10:08:14.300,dccff91f-559c-2a3d-8749-35d3a5651778,
2020-12-23 14:47:17.732,,2020-12-23 14:48:39.907,2020-12-23 14:48:39.850,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-23 14:47:46.734,bf123d82-bcc9-baf4-bf89-690ca2de26e3,
2021-03-13 08:07:11.786,,2021-03-13 08:10:16.017,2021-03-13 08:10:15.963,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-13 08:07:36.789,8d83c381-05af-041f-c11a-b535068c1da2,
2021-03-27 13:18:23.765,,2021-03-27 13:18:42.058,2021-03-27 13:18:42.016,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 13:18:29.767,7b9bed53-95c1-6aae-6522-a6a427bc4c04,
2020-12-10 15:12:05.080,,2020-12-10 15:14:08.137,2020-12-10 15:14:08.089,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-10 15:12:26.084,483a8b88-54ab-94e1-6d97-748e9a957cee,
2021-03-14 15:44:40.933,,2021-03-14 15:48:09.057,2021-03-14 15:48:09.011,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-14 15:45:01.935,11a7af2a-8e16-3ceb-bc97-ec112188e0a6,
2021-03-27 14:56:49.204,,2021-03-27 14:59:47.329,2021-03-27 14:59:47.303,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 14:56:58.207,4709b1d5-38d4-c758-f103-ad97b4854b17,
2021-03-03 10:29:38.643,,2021-03-03 10:29:54.673,2021-03-03 10:29:54.650,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-03 10:29:52.646,d4b22ada-2080-9316-5bdd-97b1f02049a2,
2021-03-19 12:23:29.105,,2021-03-19 12:24:55.267,2021-03-19 12:24:55.178,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-19 12:24:10.108,68821f2b-cb2c-d8ab-cf9c-b349d55cdae2,
2021-03-28 08:24:32.956,,2021-03-28 08:27:04.219,2021-03-28 08:27:04.191,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 08:24:40.958,8529dfd5-8a4e-29b1-4084-d221447dcead,
2021-03-07 11:48:50.553,,2021-03-07 11:58:46.655,2021-03-07 11:58:46.572,3.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 11:49:29.570,d2a36187-2490-1fdb-e4ec-cf466af2cb01,
2021-03-20 14:18:46.744,,2021-03-20 14:20:06.814,2021-03-20 14:20:06.779,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 14:19:05.774,14a7a627-e18f-214b-19c1-1da1e75081de,
